,drug,cell_line,IC50
54661,AZD5438,NCIH1092,3.216417
54662,AZD5582,NCIH1092,2.130037
54663,AZD5991,NCIH1092,2.393945
54664,AZD6738,NCIH1092,4.739928
54665,AZD7762,NCIH1092,2.432222
54666,AZD8055,NCIH1092,2.045227
54667,AZD8186,NCIH1092,5.479366
54668,Afatinib,NCIH1092,3.134938
54669,Afuresertib,NCIH1092,4.252496
54670,Alisertib,NCIH1092,1.758152
54671,Alpelisib,NCIH1092,5.3363
54672,Avagacestat,NCIH1092,5.03144
54673,Axitinib,NCIH1092,3.39388
54674,BIBR-1532,NCIH1092,4.241323
54675,BMS-345541,NCIH1092,4.255828
54676,BMS-536924,NCIH1092,3.108568
54677,BMS-754807,NCIH1092,3.782894
54678,Bleomycin,NCIH1092,4.476125
54679,Bleomycin (50 uM),NCIH1092,7.689159
54680,Bortezomib,NCIH1092,-4.887244
54681,Bromosporine,NCIH1092,3.843021
54682,Buparlisib,NCIH1092,1.502629
54683,CCT007093,NCIH1092,6.539994
54684,CPI-637,NCIH1092,6.089273
54685,CZC24832,NCIH1092,6.149636
54686,Camptothecin,NCIH1092,-0.636365
54687,Carmustine,NCIH1092,7.160548
54688,Cisplatin,NCIH1092,4.925501
54689,Crizotinib,NCIH1092,4.632256
54690,Cyclophosphamide,NCIH1092,6.150072
54691,Cytarabine,NCIH1092,4.562144
54692,Dabrafenib,NCIH1092,5.936127
54693,Dacarbazine,NCIH1092,6.465167
54694,Dactinomycin,NCIH1092,-1.788171
54695,Dactolisib,NCIH1092,0.978207
54696,Dasatinib,NCIH1092,4.621955
54697,Dihydrorotenone,NCIH1092,-0.173727
54698,Dinaciclib,NCIH1092,-1.049377
54699,Docetaxel,NCIH1092,-1.46133
54700,Doramapimod,NCIH1092,5.831831
54701,EHT-1864,NCIH1092,4.954785
54702,EPZ004777,NCIH1092,6.404531
54703,EPZ5676,NCIH1092,5.869917
54704,Elephantin,NCIH1092,3.143289
54705,Entinostat,NCIH1092,1.494498
54706,Entospletinib,NCIH1092,5.089871
54707,Epirubicin,NCIH1092,1.679987
54708,Erlotinib,NCIH1092,2.760149
54709,Fludarabine,NCIH1092,6.862688
54710,Foretinib,NCIH1092,2.281726
54711,Fulvestrant,NCIH1092,4.881306
54712,GDC0810,NCIH1092,5.796995
54713,GNE-317,NCIH1092,3.218203
54714,GSK-LSD1,NCIH1092,3.276988
54715,GSK1904529A,NCIH1092,5.96203
54716,GSK2110183B,NCIH1092,4.895024
54717,GSK2578215A,NCIH1092,4.106983
54718,GSK2606414,NCIH1092,5.518859
54719,GSK2801,NCIH1092,5.432415
54720,GSK2830371,NCIH1092,4.041545
54721,GSK343,NCIH1092,4.416443
54722,GSK591,NCIH1092,5.988337
54723,Gallibiscoquinazole,NCIH1092,3.539571
54724,Gefitinib,NCIH1092,3.528203
54725,Gemcitabine,NCIH1092,4.710696
54726,I-BET-762,NCIH1092,5.685831
54727,I-BRD9,NCIH1092,5.478157
54728,ICL-SIRT078,NCIH1092,5.815033
54729,IWP-2,NCIH1092,3.782167
54730,Ibrutinib,NCIH1092,6.05254
54731,Ipatasertib,NCIH1092,6.089605
54732,Irinotecan,NCIH1092,3.679815
54733,JNK Inhibitor VIII,NCIH1092,5.655159
54734,JQ1,NCIH1092,3.968235
54735,KU-55933,NCIH1092,6.124451
54736,L-Oxonoreleagnine,NCIH1092,4.781847
54737,LCL161,NCIH1092,4.600513
54738,LGK974,NCIH1092,5.541696
54739,LJI308,NCIH1092,6.144427
54740,LMP744,NCIH1092,0.005359
54741,LY2109761,NCIH1092,6.17096
54742,Leflunomide,NCIH1092,6.401804
54743,Lenalidomide,NCIH1092,3.997089
54744,Lestaurtinib,NCIH1092,1.660346
54745,Linsitinib,NCIH1092,4.236185
54746,Luminespib,NCIH1092,-1.760864
54747,MG-132,NCIH1092,-1.430172
54748,MIM1,NCIH1092,6.090017
54749,MIRA-1,NCIH1092,6.691271
54750,MK-1775,NCIH1092,1.823992
54751,MK-2206,NCIH1092,5.103358
54752,MK-8776,NCIH1092,4.133956
54753,MN-64,NCIH1092,5.742235
54754,Methotrexate,NCIH1092,0.535204
54755,Mirin,NCIH1092,5.382232
54756,Mitoxantrone,NCIH1092,1.745637
54757,Motesanib,NCIH1092,5.775843
54758,Mycophenolic acid,NCIH1092,1.155599
54759,N-acetyl cysteine,NCIH1092,9.930708
54760,NU7441,NCIH1092,5.413794
54761,Navitoclax,NCIH1092,0.381928
54762,Nelarabine,NCIH1092,6.867711
54763,Nilotinib,NCIH1092,4.751596
54764,Niraparib,NCIH1092,5.668333
54765,Nutlin-3a (-),NCIH1092,6.196772
54766,OSI-027,NCIH1092,4.357157
54767,OTX015,NCIH1092,6.135181
54768,Obatoclax Mesylate,NCIH1092,1.329129
54769,Osimertinib,NCIH1092,2.281523
54770,Oxaliplatin,NCIH1092,5.308004
54771,P22077,NCIH1092,4.124517
54772,PD0325901,NCIH1092,3.793089
54773,PD173074,NCIH1092,5.715188
54774,PFI-1,NCIH1092,5.881235
54775,PFI3,NCIH1092,4.568742
54776,PLX-4720,NCIH1092,6.452091
54777,PRIMA-1MET,NCIH1092,3.299865
54778,PRT062607,NCIH1092,4.22866
54779,Palbociclib,NCIH1092,5.239231
54780,Pevonedistat,NCIH1092,2.989678
54781,Picolinici-acid,NCIH1092,6.012136
54782,Pictilisib,NCIH1092,3.416845
54783,Podophyllotoxin bromide,NCIH1092,-0.571273
54784,Pyridostatin,NCIH1092,3.057793
54785,RO-3306,NCIH1092,5.492823
54786,RVX-208,NCIH1092,5.036091
54787,Rapamycin,NCIH1092,-0.407518
54788,Refametinib,NCIH1092,6.408803
54789,Remodelin,NCIH1092,4.067382
54790,Ribociclib,NCIH1092,4.737417
54791,Romidepsin,NCIH1092,-5.031007
54792,Rucaparib,NCIH1092,5.858725
54793,Ruxolitinib,NCIH1092,6.07822
54794,SB590885,NCIH1092,5.481417
54795,SGC-CBP30,NCIH1092,4.162704
54796,SGC0946,NCIH1092,3.157628
54797,SN-38,NCIH1092,4.272535
54798,Sabutoclax,NCIH1092,-0.481844
54799,Sapitinib,NCIH1092,4.448444
54800,Savolitinib,NCIH1092,3.333604
54801,Schweinfurthin A,NCIH1092,2.359598
54802,Selumetinib,NCIH1092,6.432725
54803,Sepantronium bromide,NCIH1092,-1.640257
54804,Sinularin,NCIH1092,4.241785
54805,Sorafenib,NCIH1092,2.660232
54806,Staurosporine,NCIH1092,-0.645946
54807,Talazoparib,NCIH1092,4.696776
54808,Tamoxifen,NCIH1092,4.211438
54809,Tanespimycin,NCIH1092,2.499322
54810,Taselisib,NCIH1092,4.160231
54811,Telomerase Inhibitor IX,NCIH1092,1.722636
54812,Temozolomide,NCIH1092,7.079257
54813,Temsirolimus,NCIH1092,3.018383
54814,Teniposide,NCIH1092,2.028871
54815,Topotecan,NCIH1092,3.099797
54816,Trametinib,NCIH1092,3.066492
54817,UMI-77,NCIH1092,3.393667
54818,UNC0379,NCIH1092,4.610937
54819,UNC0638,NCIH1092,4.536372
54820,Ulixertinib,NCIH1092,3.510226
54821,Uprosertib,NCIH1092,4.433101
54822,VE-822,NCIH1092,5.059503
54823,VE821,NCIH1092,6.152776
54824,VX-11e,NCIH1092,5.211881
54825,Veliparib,NCIH1092,6.028385
54826,Venetoclax,NCIH1092,-0.012632
54827,Vinblastine,NCIH1092,-1.843983
54828,Vinorelbine,NCIH1092,-2.531957
54829,Vismodegib,NCIH1092,5.971437
54830,WEHI-539,NCIH1092,5.150988
54831,WIKI4,NCIH1092,3.70921
54832,WZ4003,NCIH1092,5.197252
54833,Wee1 Inhibitor,NCIH1092,4.277268
54834,Wnt-C59,NCIH1092,4.702696
54835,XAV939,NCIH1092,5.46339
54836,YK-4-279,NCIH1092,3.825883
54837,ZM447439,NCIH1092,4.887011
54838,Zoledronate,NCIH1092,3.841511
54839,alpha-lipoic acid,NCIH1092,7.822271
54840,glutathione,NCIH1092,6.98798
54841,5-Fluorouracil,HCC33,3.995162
54842,ABT737,HCC33,0.652507
54843,AGI-5198,HCC33,2.623731
54844,AGK2,HCC33,3.438362
54845,AMG-319,HCC33,3.430276
54846,AT13148,HCC33,2.049319
54847,AZ6102,HCC33,2.99916
54848,AZ960,HCC33,0.956246
54849,AZD3759,HCC33,0.839829
54850,AZD4547,HCC33,3.485317
54851,AZD5363,HCC33,2.59089
54852,AZD5582,HCC33,1.875806
54853,AZD6482,HCC33,4.736038
54854,AZD6738,HCC33,1.148081
54855,AZD7762,HCC33,-0.989134
54856,AZD8186,HCC33,3.712717
54857,Afatinib,HCC33,1.01346
54858,Afuresertib,HCC33,3.016947
54859,Alisertib,HCC33,-1.098404
54860,Alpelisib,HCC33,3.075925
54861,Avagacestat,HCC33,4.215036
54862,Axitinib,HCC33,1.765508
54863,BIBR-1532,HCC33,5.203108
54864,BMS-345541,HCC33,2.269661
54865,BMS-536924,HCC33,3.409322
54866,BMS-754807,HCC33,2.345394
54867,BX795,HCC33,2.44683
54868,Bortezomib,HCC33,-4.527514
54869,Buparlisib,HCC33,1.09855
54870,CCT-018159,HCC33,2.809179
54871,CCT007093,HCC33,4.374173
54872,CZC24832,HCC33,5.554813
54873,Camptothecin,HCC33,0.374165
54874,Crizotinib,HCC33,1.897037
54875,Cyclophosphamide,HCC33,4.171187
54876,Dabrafenib,HCC33,5.342327
54877,Dactinomycin,HCC33,-4.553165
54878,Dactolisib,HCC33,-0.056049
54879,Daporinad,HCC33,-5.63564
54880,Dasatinib,HCC33,2.787223
54881,Dinaciclib,HCC33,-3.276582
54882,Docetaxel,HCC33,-5.512285
54883,Doramapimod,HCC33,3.575455
54884,EHT-1864,HCC33,4.312616
54885,EPZ004777,HCC33,3.164057
54886,EPZ5676,HCC33,4.025954
54887,Elesclomol,HCC33,-4.788283
54888,Entinostat,HCC33,-0.787677
54889,Entospletinib,HCC33,5.049908
54890,Epirubicin,HCC33,-0.270625
54891,Erlotinib,HCC33,5.347128
54892,Foretinib,HCC33,0.54412
54893,Fulvestrant,HCC33,3.228134
54894,GDC0810,HCC33,5.530351
54895,GNE-317,HCC33,1.248823
54896,GSK1904529A,HCC33,4.782519
54897,GSK2578215A,HCC33,4.972294
54898,GSK2606414,HCC33,4.858432
54899,GSK269962A,HCC33,-0.005921
54900,GSK343,HCC33,2.50717
54901,GSK591,HCC33,3.335425
54902,Gefitinib,HCC33,2.8031
54903,Gemcitabine,HCC33,3.377512
54904,I-BET-762,HCC33,4.720533
54905,I-BRD9,HCC33,4.82921
54906,IOX2,HCC33,2.035798
54907,IWP-2,HCC33,2.232341
54908,Ibrutinib,HCC33,2.447895
54909,Ipatasertib,HCC33,3.643622
54910,Irinotecan,HCC33,3.924398
54911,JNK Inhibitor VIII,HCC33,4.5484
54912,JQ1,HCC33,1.602041
54913,KU-55933,HCC33,4.522966
54914,LCL161,HCC33,4.132327
54915,LGK974,HCC33,4.405306
54916,LJI308,HCC33,5.130161
54917,LY2109761,HCC33,4.531486
54918,Leflunomide,HCC33,4.685078
54919,Lenalidomide,HCC33,5.129871
54920,Lestaurtinib,HCC33,-0.53164
54921,Linsitinib,HCC33,3.257489
54922,Luminespib,HCC33,-2.38431
54923,MG-132,HCC33,-1.219553
54924,MIRA-1,HCC33,3.993415
54925,MK-1775,HCC33,-0.352668
54926,MK-2206,HCC33,2.261169
54927,MK-8776,HCC33,2.056
54928,MN-64,HCC33,4.955115
54929,Methotrexate,HCC33,2.764242
54930,Mirin,HCC33,4.622971
54931,Motesanib,HCC33,5.18923
54932,NU7441,HCC33,4.110837
54933,Navitoclax,HCC33,0.231941
54934,Nilotinib,HCC33,2.843298
54935,Niraparib,HCC33,4.774344
54936,Nutlin-3a (-),HCC33,5.325437
54937,OSI-027,HCC33,4.896106
54938,OTX015,HCC33,2.380897
54939,Osimertinib,HCC33,1.618915
54940,Oxaliplatin,HCC33,3.941702
54941,P22077,HCC33,1.384986
54942,PD0325901,HCC33,3.806239
54943,PD173074,HCC33,3.786505
54944,PF-4708671,HCC33,2.821507
54945,PFI-1,HCC33,4.150874
54946,PFI3,HCC33,5.214455
54947,PLX-4720,HCC33,3.918004
54948,PRIMA-1MET,HCC33,1.066038
54949,PRT062607,HCC33,2.06596
54950,Palbociclib,HCC33,4.504578
54951,Pevonedistat,HCC33,1.544877
54952,Picolinici-acid,HCC33,5.017569
54953,Pictilisib,HCC33,2.48784
54954,Piperlongumine,HCC33,0.705141
54955,Pyridostatin,HCC33,3.05813
54956,RO-3306,HCC33,2.712404
54957,RVX-208,HCC33,4.829659
54958,Rapamycin,HCC33,-0.412239
54959,Refametinib,HCC33,5.401236
54960,Ribociclib,HCC33,3.467235
54961,Rucaparib,HCC33,4.595209
54962,Ruxolitinib,HCC33,4.854859
54963,SB505124,HCC33,2.342501
54964,SB590885,HCC33,3.463464
54965,SGC0946,HCC33,1.632768
54966,SL0101,HCC33,4.704593
54967,SN-38,HCC33,0.928
54968,Sabutoclax,HCC33,-0.33338
54969,Sapitinib,HCC33,3.137414
54970,Savolitinib,HCC33,2.767747
54971,Selumetinib,HCC33,4.100029
54972,Sepantronium bromide,HCC33,-5.829953
54973,Sorafenib,HCC33,2.558999
54974,Staurosporine,HCC33,-2.557363
54975,Talazoparib,HCC33,4.639591
54976,Tamoxifen,HCC33,5.0313
54977,Tanespimycin,HCC33,0.811788
54978,Taselisib,HCC33,3.558567
54979,Telomerase Inhibitor IX,HCC33,0.224966
54980,Temozolomide,HCC33,6.639741
54981,Temsirolimus,HCC33,2.382671
54982,Tozasertib,HCC33,-1.32741
54983,Trametinib,HCC33,2.860567
54984,Tretinoin,HCC33,3.183203
54985,Ulixertinib,HCC33,4.913822
54986,Uprosertib,HCC33,2.926393
54987,VE-822,HCC33,1.002956
54988,VE821,HCC33,1.878548
54989,VX-11e,HCC33,5.190865
54990,Veliparib,HCC33,5.321499
54991,Venetoclax,HCC33,2.338302
54992,Vinorelbine,HCC33,-4.615963
54993,Vismodegib,HCC33,3.790964
54994,WEHI-539,HCC33,2.698303
54995,WIKI4,HCC33,2.883236
54996,WZ4003,HCC33,5.550946
54997,Wee1 Inhibitor,HCC33,1.094128
54998,Wnt-C59,HCC33,3.596319
54999,XAV939,HCC33,4.110046
55000,YK-4-279,HCC33,1.087144
55001,ZM447439,HCC33,0.543505
55002,5-Fluorouracil,CAL78,4.088687
55003,5-azacytidine,CAL78,5.154444
55004,A-366,CAL78,4.642542
55005,ABT737,CAL78,4.301954
55006,AGI-5198,CAL78,5.342292
55007,AGK2,CAL78,3.602014
55008,AMG-319,CAL78,4.340085
55009,AT13148,CAL78,3.644848
55010,AZ6102,CAL78,2.110229
55011,AZ960,CAL78,0.989947
55012,AZD1208,CAL78,3.852578
55013,AZD1332,CAL78,0.340986
55014,AZD3759,CAL78,3.720125
55015,AZD4547,CAL78,1.162312
55016,AZD5153,CAL78,2.290862
55017,AZD5363,CAL78,5.347158
55018,AZD5438,CAL78,3.067034
55019,AZD5582,CAL78,1.34501
55020,AZD5991,CAL78,1.298462
55021,AZD6738,CAL78,2.958409
55022,AZD7762,CAL78,0.949449
55023,AZD8055,CAL78,1.041757
55024,AZD8186,CAL78,4.970811
55025,Afatinib,CAL78,2.252482
55026,Afuresertib,CAL78,5.350687
55027,Alisertib,CAL78,0.431723
55028,Alpelisib,CAL78,3.641119
55029,Avagacestat,CAL78,5.764627
55030,Axitinib,CAL78,1.72524
55031,BIBR-1532,CAL78,4.541528
55032,BMS-345541,CAL78,3.780605
55033,BMS-536924,CAL78,2.301388
55034,BMS-754807,CAL78,1.340081
55035,Bleomycin,CAL78,3.282092
55036,Bleomycin (50 uM),CAL78,3.918169
55037,Bortezomib,CAL78,-5.509066
55038,Bromosporine,CAL78,2.086138
55039,Buparlisib,CAL78,1.491163
55040,CCT007093,CAL78,5.715743
55041,CPI-637,CAL78,5.720147
55042,CZC24832,CAL78,3.730166
55043,Camptothecin,CAL78,-2.266997
55044,Carmustine,CAL78,6.752127
55045,Cisplatin,CAL78,2.861997
55046,Crizotinib,CAL78,2.920595
55047,Cyclophosphamide,CAL78,5.419214
55048,Cytarabine,CAL78,3.603994
55049,Dabrafenib,CAL78,4.576904
55050,Dacarbazine,CAL78,6.521736
55051,Dactinomycin,CAL78,-2.904232
55052,Dactolisib,CAL78,-0.573021
55053,Dasatinib,CAL78,0.965531
55054,Dihydrorotenone,CAL78,3.266358
55055,Dinaciclib,CAL78,-2.086638
55056,Docetaxel,CAL78,-3.825178
55057,Doramapimod,CAL78,4.198474
55058,EHT-1864,CAL78,5.244631
55059,EPZ004777,CAL78,5.44675
55060,EPZ5676,CAL78,5.327217
55061,Elephantin,CAL78,5.533704
55062,Entinostat,CAL78,1.986325
55063,Entospletinib,CAL78,3.289124
55064,Epirubicin,CAL78,-0.743645
55065,Erlotinib,CAL78,4.327084
55066,Fludarabine,CAL78,5.633334
55067,Foretinib,CAL78,-0.517286
55068,Fulvestrant,CAL78,4.295083
55069,GDC0810,CAL78,5.502095
55070,GNE-317,CAL78,1.444811
55071,GSK-LSD1,CAL78,1.754423
55072,GSK1904529A,CAL78,5.885196
55073,GSK2110183B,CAL78,4.07833
55074,GSK2578215A,CAL78,4.41339
55075,GSK2606414,CAL78,3.449494
55076,GSK2801,CAL78,5.075671
55077,GSK2830371,CAL78,5.846279
55078,GSK343,CAL78,3.06352
55079,GSK591,CAL78,5.474104
55080,Gallibiscoquinazole,CAL78,3.40742
55081,Gefitinib,CAL78,3.691681
55082,Gemcitabine,CAL78,-0.923343
55083,I-BET-762,CAL78,3.707857
55084,I-BRD9,CAL78,4.703273
55085,ICL-SIRT078,CAL78,3.453054
55086,IWP-2,CAL78,3.359975
55087,Ibrutinib,CAL78,4.862554
55088,Ipatasertib,CAL78,5.001491
55089,Irinotecan,CAL78,2.745589
55090,JNK Inhibitor VIII,CAL78,3.361354
55091,JQ1,CAL78,2.560271
55092,KU-55933,CAL78,5.846279
55093,L-Oxonoreleagnine,CAL78,4.618299
55094,LCL161,CAL78,5.138245
55095,LGK974,CAL78,5.382827
55096,LJI308,CAL78,5.262416
55097,LMP744,CAL78,-0.446448
55098,LY2109761,CAL78,5.256172
55099,Leflunomide,CAL78,5.594108
55100,Lenalidomide,CAL78,5.789767
55101,Lestaurtinib,CAL78,-0.862258
55102,Linsitinib,CAL78,4.020695
55103,Luminespib,CAL78,-3.631292
55104,MG-132,CAL78,-1.691936
55105,MIM1,CAL78,4.407596
55106,MIRA-1,CAL78,5.599096
55107,MK-1775,CAL78,0.415774
55108,MK-2206,CAL78,2.997771
55109,MK-8776,CAL78,2.174863
55110,MN-64,CAL78,3.755184
55111,Methotrexate,CAL78,-0.674436
55112,Mirin,CAL78,4.696551
55113,Mitoxantrone,CAL78,-0.38171
55114,Motesanib,CAL78,5.819707
55115,Mycophenolic acid,CAL78,1.900603
55116,N-acetyl cysteine,CAL78,9.609601
55117,NU7441,CAL78,3.160497
55118,Navitoclax,CAL78,2.739846
55119,Nelarabine,CAL78,6.527577
55120,Nilotinib,CAL78,4.774671
55121,Niraparib,CAL78,5.051129
55122,Nutlin-3a (-),CAL78,5.463726
55123,OSI-027,CAL78,2.980871
55124,OTX015,CAL78,1.875098
55125,Obatoclax Mesylate,CAL78,1.219863
55126,Osimertinib,CAL78,3.084957
55127,Oxaliplatin,CAL78,5.95739
55128,P22077,CAL78,5.497389
55129,PD0325901,CAL78,4.531978
55130,PD173074,CAL78,0.891254
55131,PFI-1,CAL78,5.766722
55132,PFI3,CAL78,5.48679
55133,PLX-4720,CAL78,3.71346
55134,PRIMA-1MET,CAL78,6.159054
55135,PRT062607,CAL78,3.884549
55136,Palbociclib,CAL78,5.01
55137,Pevonedistat,CAL78,2.582796
55138,Picolinici-acid,CAL78,4.236545
55139,Pictilisib,CAL78,2.327027
55140,Podophyllotoxin bromide,CAL78,0.343905
55141,Pyridostatin,CAL78,1.910996
55142,RO-3306,CAL78,3.550559
55143,RVX-208,CAL78,5.305367
55144,Rapamycin,CAL78,-2.194891
55145,Refametinib,CAL78,4.935749
55146,Remodelin,CAL78,5.807615
55147,Ribociclib,CAL78,3.679121
55148,Romidepsin,CAL78,-5.14926
55149,Rucaparib,CAL78,4.025102
55150,Ruxolitinib,CAL78,5.798601
55151,SB590885,CAL78,4.574073
55152,SGC-CBP30,CAL78,4.193361
55153,SGC0946,CAL78,2.266808
55154,SN-38,CAL78,-3.044086
55155,Sabutoclax,CAL78,-0.073471
55156,Sapitinib,CAL78,5.850109
55157,Savolitinib,CAL78,3.49409
55158,Schweinfurthin A,CAL78,0.291465
55159,Selumetinib,CAL78,4.985143
55160,Sepantronium bromide,CAL78,-1.503309
55161,Sinularin,CAL78,4.464445
55162,Sorafenib,CAL78,3.663726
55163,Staurosporine,CAL78,-4.647319
55164,Talazoparib,CAL78,4.187988
55165,Tamoxifen,CAL78,5.780965
55166,Tanespimycin,CAL78,-0.074825
55167,Taselisib,CAL78,3.773954
55168,Telomerase Inhibitor IX,CAL78,2.253051
55169,Temozolomide,CAL78,7.286997
55170,Temsirolimus,CAL78,2.821327
55171,Teniposide,CAL78,1.718302
55172,Topotecan,CAL78,0.34711
55173,Trametinib,CAL78,2.663543
55174,UMI-77,CAL78,5.05892
55175,UNC0379,CAL78,5.444553
55176,UNC0638,CAL78,4.741225
55177,Ulixertinib,CAL78,4.67792
55178,Uprosertib,CAL78,3.57651
55179,VE-822,CAL78,2.284715
55180,VE821,CAL78,3.922259
55181,VX-11e,CAL78,3.703647
55182,Veliparib,CAL78,5.596268
55183,Venetoclax,CAL78,4.28868
55184,Vinblastine,CAL78,-1.592696
55185,Vinorelbine,CAL78,-3.178632
55186,Vismodegib,CAL78,4.684009
55187,WEHI-539,CAL78,3.600203
55188,WIKI4,CAL78,4.637141
55189,WZ4003,CAL78,3.389145
55190,Wee1 Inhibitor,CAL78,3.404826
55191,Wnt-C59,CAL78,5.224158
55192,XAV939,CAL78,4.147518
55193,YK-4-279,CAL78,2.638887
55194,ZM447439,CAL78,3.225529
55195,Zoledronate,CAL78,4.13652
55196,alpha-lipoic acid,CAL78,6.098877
55197,glutathione,CAL78,9.040195
55198,5-Fluorouracil,CAL33,3.788075
55199,5-azacytidine,CAL33,2.129473
55200,A-366,CAL33,5.120417
55201,ABT737,CAL33,1.48298
55202,AGI-5198,CAL33,4.312584
55203,AGK2,CAL33,2.603165
55204,AMG-319,CAL33,5.444334
55205,AT13148,CAL33,2.694255
55206,AZ6102,CAL33,2.082313
55207,AZ960,CAL33,0.763353
55208,AZD1208,CAL33,4.738781
55209,AZD1332,CAL33,2.567827
55210,AZD3759,CAL33,1.131253
55211,AZD4547,CAL33,2.007544
55212,AZD5153,CAL33,2.866884
55213,AZD5363,CAL33,2.857584
55214,AZD5438,CAL33,2.13948
55215,AZD5582,CAL33,3.681363
55216,AZD5991,CAL33,4.365483
55217,AZD6738,CAL33,1.74726
55218,AZD7762,CAL33,0.41941
55219,AZD8055,CAL33,1.146693
55220,AZD8186,CAL33,2.791942
55221,Afatinib,CAL33,1.054249
55222,Afuresertib,CAL33,2.292411
55223,Alisertib,CAL33,-1.414286
55224,Alpelisib,CAL33,1.027133
55225,Avagacestat,CAL33,4.851317
55226,Axitinib,CAL33,1.663235
55227,BIBR-1532,CAL33,4.776615
55228,BMS-345541,CAL33,4.866364
55229,BMS-536924,CAL33,2.360783
55230,BMS-754807,CAL33,0.981512
55231,Bleomycin,CAL33,-0.657619
55232,Bleomycin (50 uM),CAL33,1.277489
55233,Bortezomib,CAL33,-5.008962
55234,Bromosporine,CAL33,3.670231
55235,Buparlisib,CAL33,0.918914
55236,CCT007093,CAL33,4.84325
55237,CPI-637,CAL33,5.267311
55238,CZC24832,CAL33,5.520132
55239,Camptothecin,CAL33,-3.710975
55240,Carmustine,CAL33,6.315491
55241,Cisplatin,CAL33,2.686657
55242,Crizotinib,CAL33,2.868815
55243,Cyclophosphamide,CAL33,5.518802
55244,Cytarabine,CAL33,0.189091
55245,Dabrafenib,CAL33,5.520132
55246,Dacarbazine,CAL33,4.917793
55247,Dactinomycin,CAL33,-4.417513
55248,Dactolisib,CAL33,-0.260633
55249,Dasatinib,CAL33,-0.615066
55250,Dihydrorotenone,CAL33,-1.287028
55251,Dinaciclib,CAL33,-3.149495
55252,Docetaxel,CAL33,-5.841677
55253,Doramapimod,CAL33,5.157053
55254,EHT-1864,CAL33,2.699464
55255,EPZ004777,CAL33,4.972313
55256,EPZ5676,CAL33,5.114009
55257,Elephantin,CAL33,3.571708
55258,Entinostat,CAL33,3.589769
55259,Entospletinib,CAL33,4.057777
55260,Epirubicin,CAL33,-1.646684
55261,Erlotinib,CAL33,0.990222
55262,Fludarabine,CAL33,5.695147
55263,Foretinib,CAL33,-0.131013
55264,Fulvestrant,CAL33,3.610365
55265,GDC0810,CAL33,4.327215
55266,GNE-317,CAL33,0.338244
55267,GSK-LSD1,CAL33,2.305899
55268,GSK1904529A,CAL33,4.047481
55269,GSK2110183B,CAL33,2.477211
55270,GSK2578215A,CAL33,5.339535
55271,GSK2606414,CAL33,3.540837
55272,GSK2801,CAL33,5.081429
55273,GSK2830371,CAL33,5.520132
55274,GSK343,CAL33,3.694295
55275,GSK591,CAL33,3.709093
55276,Gallibiscoquinazole,CAL33,2.388017
55277,Gefitinib,CAL33,1.368742
55278,Gemcitabine,CAL33,-3.218598
55279,I-BET-762,CAL33,5.245295
55280,I-BRD9,CAL33,5.51631
55281,ICL-SIRT078,CAL33,4.121206
55282,IWP-2,CAL33,3.194276
55283,Ibrutinib,CAL33,1.673187
55284,Ipatasertib,CAL33,4.431544
55285,Irinotecan,CAL33,1.006533
55286,JNK Inhibitor VIII,CAL33,5.212769
55287,JQ1,CAL33,3.527595
55288,KU-55933,CAL33,5.399898
55289,L-Oxonoreleagnine,CAL33,3.63332
55290,LCL161,CAL33,5.068795
55291,LGK974,CAL33,2.852489
55292,LJI308,CAL33,4.569649
55293,LMP744,CAL33,-1.937299
55294,LY2109761,CAL33,4.141222
55295,Leflunomide,CAL33,4.718127
55296,Lenalidomide,CAL33,5.072303
55297,Lestaurtinib,CAL33,0.078782
55298,Linsitinib,CAL33,4.051294
55299,Luminespib,CAL33,-3.340153
55300,MG-132,CAL33,-1.36607
55301,MIM1,CAL33,3.757211
55302,MIRA-1,CAL33,5.276466
55303,MK-1775,CAL33,0.014467
55304,MK-2206,CAL33,3.170178
55305,MK-8776,CAL33,3.99221
55306,MN-64,CAL33,3.960883
55307,Methotrexate,CAL33,-1.149936
55308,Mirin,CAL33,4.292277
55309,Mitoxantrone,CAL33,-1.671244
55310,Motesanib,CAL33,5.520132
55311,Mycophenolic acid,CAL33,1.802947
55312,N-acetyl cysteine,CAL33,8.763625
55313,NU7441,CAL33,4.930721
55314,Navitoclax,CAL33,1.422932
55315,Nelarabine,CAL33,6.025309
55316,Nilotinib,CAL33,4.381853
55317,Niraparib,CAL33,3.672164
55318,Nutlin-3a (-),CAL33,4.62707
55319,OSI-027,CAL33,3.762061
55320,OTX015,CAL33,4.250741
55321,Obatoclax Mesylate,CAL33,0.740962
55322,Osimertinib,CAL33,0.478411
55323,Oxaliplatin,CAL33,4.781207
55324,P22077,CAL33,4.752776
55325,PD0325901,CAL33,0.414183
55326,PD173074,CAL33,4.447996
55327,PFI-1,CAL33,5.518822
55328,PFI3,CAL33,5.504995
55329,PLX-4720,CAL33,5.0127
55330,PRIMA-1MET,CAL33,6.498835
55331,PRT062607,CAL33,4.914739
55332,Palbociclib,CAL33,3.702971
55333,Pevonedistat,CAL33,-0.398923
55334,Picolinici-acid,CAL33,5.412927
55335,Pictilisib,CAL33,0.212079
55336,Podophyllotoxin bromide,CAL33,-1.91487
55337,Pyridostatin,CAL33,2.484811
55338,RO-3306,CAL33,1.903542
