,drug,cell_line,IC50
67227,SGC-CBP30,HCC1806,3.081566
67228,SGC0946,HCC1806,1.992389
67229,SN-38,HCC1806,-5.016511
67230,Sapitinib,HCC1806,1.388229
67231,Savolitinib,HCC1806,1.727712
67232,Schweinfurthin A,HCC1806,1.987662
67233,Selumetinib,HCC1806,2.19808
67234,Sepantronium bromide,HCC1806,-3.863434
67235,Serdemetan,HCC1806,2.430321
67236,Sinularin,HCC1806,3.693659
67237,Sorafenib,HCC1806,2.771465
67238,Staurosporine,HCC1806,-4.304264
67239,Talazoparib,HCC1806,2.830617
67240,Tamoxifen,HCC1806,2.749891
67241,Tanespimycin,HCC1806,-2.622487
67242,Taselisib,HCC1806,1.535537
67243,Telomerase Inhibitor IX,HCC1806,-0.856046
67244,Temozolomide,HCC1806,6.838144
67245,Temsirolimus,HCC1806,1.758332
67246,Teniposide,HCC1806,0.842624
67247,Topotecan,HCC1806,-0.680475
67248,Tozasertib,HCC1806,3.60901
67249,Trametinib,HCC1806,-0.208511
67250,UMI-77,HCC1806,3.027823
67251,UNC0379,HCC1806,1.673629
67252,UNC0638,HCC1806,3.866521
67253,Ulixertinib,HCC1806,2.254376
67254,Uprosertib,HCC1806,2.604465
67255,VE-822,HCC1806,3.447181
67256,VE821,HCC1806,0.834788
67257,VX-11e,HCC1806,1.889158
67258,Veliparib,HCC1806,4.953415
67259,Venetoclax,HCC1806,3.269015
67260,Vinblastine,HCC1806,-4.896489
67261,Vincristine,HCC1806,-3.605915
67262,Vinorelbine,HCC1806,-5.687354
67263,Vismodegib,HCC1806,4.858505
67264,Vorinostat,HCC1806,1.715157
67265,WEHI-539,HCC1806,3.860793
67266,WZ4003,HCC1806,2.351603
67267,Wee1 Inhibitor,HCC1806,0.244344
67268,Wnt-C59,HCC1806,3.909984
67269,XAV939,HCC1806,4.104991
67270,YK-4-279,HCC1806,1.341965
67271,ZM447439,HCC1806,2.119933
67272,Zoledronate,HCC1806,3.442794
67273,alpha-lipoic acid,HCC1806,5.946737
67274,glutathione,HCC1806,8.724382
67275,5-Fluorouracil,HEP3B217,3.656488
67276,ABT737,HEP3B217,1.404321
67277,AGI-5198,HEP3B217,2.857047
67278,AGI-6780,HEP3B217,3.181863
67279,AGK2,HEP3B217,1.923748
67280,AMG-319,HEP3B217,4.9478
67281,AT13148,HEP3B217,1.01953
67282,AZ6102,HEP3B217,2.567311
67283,AZ960,HEP3B217,1.507897
67284,AZD1208,HEP3B217,4.857782
67285,AZD1332,HEP3B217,1.333829
67286,AZD2014,HEP3B217,1.679015
67287,AZD3759,HEP3B217,1.405419
67288,AZD4547,HEP3B217,-0.260477
67289,AZD5363,HEP3B217,1.011697
67290,AZD5438,HEP3B217,1.727131
67291,AZD5582,HEP3B217,2.622922
67292,AZD5991,HEP3B217,2.683442
67293,AZD6482,HEP3B217,2.497084
67294,AZD6738,HEP3B217,2.625877
67295,AZD7762,HEP3B217,0.452768
67296,AZD8186,HEP3B217,2.524896
67297,Acetalax,HEP3B217,5.852643
67298,Afatinib,HEP3B217,2.341665
67299,Afuresertib,HEP3B217,0.280524
67300,Alisertib,HEP3B217,1.12705
67301,Alpelisib,HEP3B217,1.876811
67302,Avagacestat,HEP3B217,3.320264
67303,Axitinib,HEP3B217,1.058387
67304,BI-2536,HEP3B217,-2.116349
67305,BIBR-1532,HEP3B217,3.97817
67306,BMS-345541,HEP3B217,2.840635
67307,BMS-536924,HEP3B217,-0.453991
67308,BMS-754807,HEP3B217,-0.918981
67309,BX795,HEP3B217,1.505358
67310,Bicalutamide,HEP3B217,3.692691
67311,Bleomycin,HEP3B217,2.701441
67312,Bortezomib,HEP3B217,-4.983388
67313,Bosutinib,HEP3B217,2.406932
67314,Bromosporine,HEP3B217,1.224605
67315,Buparlisib,HEP3B217,1.064468
67316,CCT-018159,HEP3B217,2.490995
67317,CCT007093,HEP3B217,3.656859
67318,CHIR-99021,HEP3B217,3.335882
67319,Camptothecin,HEP3B217,-1.133342
67320,Carmustine,HEP3B217,5.507642
67321,Cediranib,HEP3B217,0.331613
67322,Crizotinib,HEP3B217,1.627594
67323,Cyclophosphamide,HEP3B217,4.023542
67324,Dabrafenib,HEP3B217,2.647946
67325,Dacarbazine,HEP3B217,5.014815
67326,Dactinomycin,HEP3B217,-3.684594
67327,Daporinad,HEP3B217,2.268647
67328,Dasatinib,HEP3B217,1.05662
67329,Dihydrorotenone,HEP3B217,0.557453
67330,Dinaciclib,HEP3B217,-3.635783
67331,Docetaxel,HEP3B217,-1.39171
67332,Doramapimod,HEP3B217,3.187464
67333,EHT-1864,HEP3B217,2.131506
67334,EPZ004777,HEP3B217,3.469455
67335,Elephantin,HEP3B217,2.309739
67336,Elesclomol,HEP3B217,-4.54189
67337,Entinostat,HEP3B217,2.884171
67338,Entospletinib,HEP3B217,1.803138
67339,Epirubicin,HEP3B217,-0.481622
67340,Erlotinib,HEP3B217,3.579335
67341,Fludarabine,HEP3B217,4.525565
67342,Fulvestrant,HEP3B217,3.324551
67343,GDC0810,HEP3B217,4.200892
67344,GNE-317,HEP3B217,-0.494546
67345,GSK-LSD1,HEP3B217,2.294297
67346,GSK1904529A,HEP3B217,1.923014
67347,GSK2110183B,HEP3B217,1.895469
67348,GSK2606414,HEP3B217,1.846338
67349,GSK269962A,HEP3B217,1.542403
67350,GSK2801,HEP3B217,4.165562
67351,GSK343,HEP3B217,1.915586
67352,GSK591,HEP3B217,4.971997
67353,GW441756,HEP3B217,3.322711
67354,Gallibiscoquinazole,HEP3B217,2.675701
67355,Gefitinib,HEP3B217,2.153451
67356,Gemcitabine,HEP3B217,1.674737
67357,I-BET-762,HEP3B217,1.252616
67358,I-BRD9,HEP3B217,2.670142
67359,IOX2,HEP3B217,1.147225
67360,IWP-2,HEP3B217,2.339185
67361,Ibrutinib,HEP3B217,1.419228
67362,Irinotecan,HEP3B217,2.860572
67363,JNK Inhibitor VIII,HEP3B217,3.38915
67364,KRAS (G12C) Inhibitor-12,HEP3B217,3.994525
67365,KU-55933,HEP3B217,2.984012
67366,L-Oxonoreleagnine,HEP3B217,2.607957
67367,LCL161,HEP3B217,3.646449
67368,LJI308,HEP3B217,3.735219
67369,LMP744,HEP3B217,0.294159
67370,Lapatinib,HEP3B217,1.294257
67371,Leflunomide,HEP3B217,4.587929
67372,Lestaurtinib,HEP3B217,-1.839801
67373,Luminespib,HEP3B217,-4.143528
67374,MG-132,HEP3B217,-1.111869
67375,MIRA-1,HEP3B217,3.613398
67376,MK-1775,HEP3B217,0.029845
67377,MK-2206,HEP3B217,1.584888
67378,MK-8776,HEP3B217,2.854163
67379,ML323,HEP3B217,3.28451
67380,Mirin,HEP3B217,3.779855
67381,Motesanib,HEP3B217,2.836544
67382,NU7441,HEP3B217,1.17481
67383,NVP-ADW742,HEP3B217,0.731407
67384,Nelarabine,HEP3B217,5.594258
67385,Nilotinib,HEP3B217,1.535175
67386,Niraparib,HEP3B217,4.381639
67387,Nutlin-3a (-),HEP3B217,3.829437
67388,OF-1,HEP3B217,3.407329
67389,OSI-027,HEP3B217,1.101737
67390,OTX015,HEP3B217,0.603698
67391,Obatoclax Mesylate,HEP3B217,1.234179
67392,Olaparib,HEP3B217,5.302977
67393,Osimertinib,HEP3B217,0.505531
67394,Oxaliplatin,HEP3B217,4.141488
67395,P22077,HEP3B217,1.916989
67396,PCI-34051,HEP3B217,2.690449
67397,PD0325901,HEP3B217,-1.39402
67398,PD173074,HEP3B217,0.250077
67399,PF-4708671,HEP3B217,1.99844
67400,PFI-1,HEP3B217,2.879845
67401,PFI3,HEP3B217,3.724127
67402,PLX-4720,HEP3B217,2.77139
67403,PRIMA-1MET,HEP3B217,2.499142
67404,PRT062607,HEP3B217,2.151543
67405,Paclitaxel,HEP3B217,-3.254933
67406,Palbociclib,HEP3B217,4.167503
67407,Pevonedistat,HEP3B217,2.872929
67408,Picolinici-acid,HEP3B217,4.934644
67409,Pictilisib,HEP3B217,0.272179
67410,Piperlongumine,HEP3B217,1.384286
67411,Podophyllotoxin bromide,HEP3B217,0.295299
67412,Pyridostatin,HEP3B217,2.676638
67413,RO-3306,HEP3B217,2.697243
67414,Rapamycin,HEP3B217,-1.727358
67415,Refametinib,HEP3B217,-0.656514
67416,Ribociclib,HEP3B217,3.526404
67417,Romidepsin,HEP3B217,-5.180198
67418,Rucaparib,HEP3B217,3.01408
67419,Ruxolitinib,HEP3B217,4.11386
67420,SB216763,HEP3B217,2.860035
67421,SB505124,HEP3B217,2.998498
67422,SB590885,HEP3B217,2.082423
67423,SCH772984,HEP3B217,-1.807802
67424,SGC-CBP30,HEP3B217,3.791006
67425,SGC0946,HEP3B217,1.236537
67426,SN-38,HEP3B217,-0.588293
67427,Sapitinib,HEP3B217,3.981256
67428,Savolitinib,HEP3B217,2.630169
67429,Schweinfurthin A,HEP3B217,0.559946
67430,Selumetinib,HEP3B217,0.951608
67431,Sepantronium bromide,HEP3B217,-3.053263
67432,Serdemetan,HEP3B217,3.180602
67433,Sinularin,HEP3B217,3.724523
67434,Sorafenib,HEP3B217,1.293785
67435,Staurosporine,HEP3B217,-3.139589
67436,Talazoparib,HEP3B217,3.850992
67437,Tamoxifen,HEP3B217,2.681661
67438,Tanespimycin,HEP3B217,-2.45068
67439,Taselisib,HEP3B217,1.302707
67440,Telomerase Inhibitor IX,HEP3B217,0.800746
67441,Temozolomide,HEP3B217,6.067833
67442,Temsirolimus,HEP3B217,0.122334
67443,Teniposide,HEP3B217,-0.011958
67444,Topotecan,HEP3B217,1.385474
67445,Tozasertib,HEP3B217,0.167941
67446,Trametinib,HEP3B217,-3.39376
67447,Tretinoin,HEP3B217,4.957887
67448,Ulixertinib,HEP3B217,-1.297208
67449,Uprosertib,HEP3B217,0.888742
67450,VE-822,HEP3B217,1.98627
67451,VE821,HEP3B217,3.16089
67452,VX-11e,HEP3B217,-1.323579
67453,Veliparib,HEP3B217,4.353932
67454,Venetoclax,HEP3B217,2.057147
67455,Vincristine,HEP3B217,1.076615
67456,Vinorelbine,HEP3B217,-2.916666
67457,Vismodegib,HEP3B217,3.462806
67458,Vorinostat,HEP3B217,1.057924
67459,WEHI-539,HEP3B217,2.231688
67460,WZ4003,HEP3B217,2.534979
67461,Wee1 Inhibitor,HEP3B217,1.040687
67462,Wnt-C59,HEP3B217,2.578903
67463,XAV939,HEP3B217,4.311651
67464,YK-4-279,HEP3B217,1.561594
67465,ZM447439,HEP3B217,2.279569
67466,Zoledronate,HEP3B217,3.387215
67467,5-Fluorouracil,LCLC103H,4.61429
67468,5-azacytidine,LCLC103H,4.214496
67469,ABT737,LCLC103H,4.035264
67470,AGI-5198,LCLC103H,5.958144
67471,AGI-6780,LCLC103H,3.69839
67472,AGK2,LCLC103H,3.236065
67473,AMG-319,LCLC103H,5.480746
67474,AT13148,LCLC103H,5.285608
67475,AZ6102,LCLC103H,2.728918
67476,AZ960,LCLC103H,0.701759
67477,AZD1208,LCLC103H,5.817573
67478,AZD1332,LCLC103H,4.005964
67479,AZD2014,LCLC103H,1.838733
67480,AZD3759,LCLC103H,4.176442
67481,AZD4547,LCLC103H,3.934613
67482,AZD5363,LCLC103H,3.6459
67483,AZD5438,LCLC103H,1.902025
67484,AZD5582,LCLC103H,0.295615
67485,AZD5991,LCLC103H,5.452299
67486,AZD6738,LCLC103H,4.165824
67487,AZD7762,LCLC103H,0.315133
67488,AZD8055,LCLC103H,0.400294
67489,AZD8186,LCLC103H,3.142563
67490,Acetalax,LCLC103H,6.338878
67491,Afatinib,LCLC103H,2.324636
67492,Afuresertib,LCLC103H,3.218657
67493,Alisertib,LCLC103H,1.175962
67494,Alpelisib,LCLC103H,3.34443
67495,Avagacestat,LCLC103H,5.254726
67496,Axitinib,LCLC103H,3.266417
67497,BI-2536,LCLC103H,-2.758894
67498,BIBR-1532,LCLC103H,6.043233
67499,BMS-345541,LCLC103H,2.839718
67500,BMS-536924,LCLC103H,3.098864
67501,BMS-754807,LCLC103H,3.167666
67502,Bleomycin,LCLC103H,2.287926
67503,Bleomycin (50 uM),LCLC103H,4.093022
67504,Bortezomib,LCLC103H,-4.718198
67505,Bosutinib,LCLC103H,3.441534
67506,Bromosporine,LCLC103H,2.81575
67507,Buparlisib,LCLC103H,1.276236
67508,CCT007093,LCLC103H,5.912235
67509,CPI-637,LCLC103H,3.940089
67510,Camptothecin,LCLC103H,-0.941273
67511,Carmustine,LCLC103H,6.968752
67512,Cediranib,LCLC103H,2.415487
67513,Cisplatin,LCLC103H,3.957413
67514,Crizotinib,LCLC103H,2.874591
67515,Cyclophosphamide,LCLC103H,6.070112
67516,Dabrafenib,LCLC103H,4.841147
67517,Dacarbazine,LCLC103H,6.051262
67518,Dactinomycin,LCLC103H,-3.059831
67519,Daporinad,LCLC103H,-3.608615
67520,Dasatinib,LCLC103H,1.056282
67521,Dihydrorotenone,LCLC103H,2.304211
67522,Dinaciclib,LCLC103H,-3.275303
67523,Docetaxel,LCLC103H,-4.251653
67524,Doramapimod,LCLC103H,4.890776
67525,EHT-1864,LCLC103H,3.323978
67526,EPZ004777,LCLC103H,6.06062
67527,Elephantin,LCLC103H,3.37815
67528,Entinostat,LCLC103H,0.752865
67529,Entospletinib,LCLC103H,3.083612
67530,Epirubicin,LCLC103H,0.053469
67531,Erlotinib,LCLC103H,4.413024
67532,Fludarabine,LCLC103H,5.104821
67533,Fulvestrant,LCLC103H,4.951674
67534,GDC0810,LCLC103H,5.968666
67535,GNE-317,LCLC103H,1.3668
67536,GSK-LSD1,LCLC103H,2.188451
67537,GSK1904529A,LCLC103H,5.079454
67538,GSK2110183B,LCLC103H,4.921005
67539,GSK2606414,LCLC103H,4.019736
67540,GSK2801,LCLC103H,4.98324
67541,GSK2830371,LCLC103H,6.124978
67542,GSK343,LCLC103H,3.108135
67543,GSK591,LCLC103H,5.045395
67544,GW441756,LCLC103H,4.250891
67545,Gallibiscoquinazole,LCLC103H,3.736629
67546,Gefitinib,LCLC103H,4.491917
67547,Gemcitabine,LCLC103H,1.758037
67548,I-BET-762,LCLC103H,3.210829
67549,I-BRD9,LCLC103H,5.199027
67550,ICL-SIRT078,LCLC103H,4.512599
67551,IWP-2,LCLC103H,2.769787
67552,Ibrutinib,LCLC103H,6.110834
67553,Irinotecan,LCLC103H,4.214159
67554,JNK Inhibitor VIII,LCLC103H,4.901178
67555,KRAS (G12C) Inhibitor-12,LCLC103H,5.94314
67556,KU-55933,LCLC103H,6.00197
67557,L-Oxonoreleagnine,LCLC103H,4.813238
67558,LCL161,LCLC103H,3.623594
67559,LJI308,LCLC103H,5.94134
67560,LMP744,LCLC103H,-0.52299
67561,Lapatinib,LCLC103H,4.352931
67562,Leflunomide,LCLC103H,4.983369
67563,Lestaurtinib,LCLC103H,0.101827
67564,Luminespib,LCLC103H,-1.418178
67565,MG-132,LCLC103H,-1.275828
67566,MIM1,LCLC103H,4.506335
67567,MIRA-1,LCLC103H,5.54148
67568,MK-1775,LCLC103H,0.805127
67569,MK-2206,LCLC103H,3.101488
67570,MK-8776,LCLC103H,4.165886
67571,ML323,LCLC103H,4.08427
67572,Mirin,LCLC103H,4.353589
67573,Motesanib,LCLC103H,6.124978
67574,Mycophenolic acid,LCLC103H,2.410423
67575,NU7441,LCLC103H,3.345145
67576,NVP-ADW742,LCLC103H,2.355473
67577,Nelarabine,LCLC103H,6.818125
67578,Nilotinib,LCLC103H,4.322745
67579,Niraparib,LCLC103H,5.271363
67580,Nutlin-3a (-),LCLC103H,5.082635
67581,OF-1,LCLC103H,4.895246
67582,OSI-027,LCLC103H,1.887098
67583,OTX015,LCLC103H,2.51666
67584,Obatoclax Mesylate,LCLC103H,0.015458
67585,Olaparib,LCLC103H,5.4638
67586,Osimertinib,LCLC103H,2.814507
67587,Oxaliplatin,LCLC103H,4.900844
67588,P22077,LCLC103H,5.270654
67589,PCI-34051,LCLC103H,4.435247
67590,PD0325901,LCLC103H,3.64848
67591,PD173074,LCLC103H,4.157438
67592,PFI-1,LCLC103H,4.073757
67593,PFI3,LCLC103H,5.269007
67594,PLX-4720,LCLC103H,3.890579
67595,POMHEX,LCLC103H,2.131341
67596,PRIMA-1MET,LCLC103H,2.905415
67597,PRT062607,LCLC103H,1.291154
67598,Paclitaxel,LCLC103H,-3.122707
67599,Palbociclib,LCLC103H,4.342826
67600,Pevonedistat,LCLC103H,-0.550662
67601,Picolinici-acid,LCLC103H,5.467215
67602,Pictilisib,LCLC103H,1.758881
67603,Podophyllotoxin bromide,LCLC103H,-1.555839
67604,Pyridostatin,LCLC103H,3.955928
67605,RO-3306,LCLC103H,4.2551
67606,Rapamycin,LCLC103H,0.256527
67607,Refametinib,LCLC103H,4.015877
67608,Ribociclib,LCLC103H,4.091497
67609,Romidepsin,LCLC103H,-6.012059
67610,Rucaparib,LCLC103H,3.869635
67611,Ruxolitinib,LCLC103H,5.225687
67612,SB216763,LCLC103H,5.86668
67613,SB590885,LCLC103H,5.347047
67614,SCH772984,LCLC103H,4.217963
67615,SGC-CBP30,LCLC103H,3.619716
67616,SGC0946,LCLC103H,2.493603
67617,SN-38,LCLC103H,-1.662747
67618,Sapitinib,LCLC103H,6.168069
67619,Savolitinib,LCLC103H,2.941164
67620,Schweinfurthin A,LCLC103H,0.842578
67621,Selumetinib,LCLC103H,6.102174
67622,Sepantronium bromide,LCLC103H,-5.84772
67623,Serdemetan,LCLC103H,4.16079
67624,Sinularin,LCLC103H,4.326333
67625,Sorafenib,LCLC103H,3.236249
67626,Staurosporine,LCLC103H,-2.718291
67627,TW 37,LCLC103H,1.060062
67628,Talazoparib,LCLC103H,5.719098
67629,Tamoxifen,LCLC103H,4.649501
67630,Tanespimycin,LCLC103H,2.423509
67631,Taselisib,LCLC103H,1.98487
67632,Telomerase Inhibitor IX,LCLC103H,1.009238
67633,Temozolomide,LCLC103H,6.436093
67634,Temsirolimus,LCLC103H,1.716372
67635,Teniposide,LCLC103H,1.119835
67636,Topotecan,LCLC103H,-0.200638
67637,Trametinib,LCLC103H,3.440181
67638,UMI-77,LCLC103H,2.822017
67639,UNC0379,LCLC103H,3.204795
67640,UNC0638,LCLC103H,4.752878
67641,Ulixertinib,LCLC103H,4.155254
67642,Uprosertib,LCLC103H,3.590841
67643,VE-822,LCLC103H,3.082514
67644,VE821,LCLC103H,4.932541
67645,VX-11e,LCLC103H,4.83544
67646,Veliparib,LCLC103H,5.920961
67647,Venetoclax,LCLC103H,4.676518
67648,Vinblastine,LCLC103H,-3.902174
67649,Vincristine,LCLC103H,-4.067917
67650,Vinorelbine,LCLC103H,-3.467544
67651,Vismodegib,LCLC103H,5.247566
67652,Vorinostat,LCLC103H,1.676101
67653,WEHI-539,LCLC103H,3.848637
67654,WZ4003,LCLC103H,2.932032
67655,Wee1 Inhibitor,LCLC103H,2.23627
67656,Wnt-C59,LCLC103H,4.049014
67657,XAV939,LCLC103H,3.595348
67658,YK-4-279,LCLC103H,2.93749
67659,ZM447439,LCLC103H,2.442053
67660,Zoledronate,LCLC103H,4.503137
67661,alpha-lipoic acid,LCLC103H,8.570088
67662,glutathione,LCLC103H,9.239306
67663,5-Fluorouracil,NCIH596,4.651282
67664,5-azacytidine,NCIH596,4.462036
67665,ABT737,NCIH596,1.698995
67666,AGI-5198,NCIH596,5.97996
67667,AGI-6780,NCIH596,5.848249
67668,AGK2,NCIH596,3.522552
67669,AMG-319,NCIH596,4.518751
67670,AT13148,NCIH596,3.083626
67671,AZ6102,NCIH596,2.66663
67672,AZ960,NCIH596,1.70391
67673,AZD1208,NCIH596,4.976466
67674,AZD1332,NCIH596,2.291215
67675,AZD2014,NCIH596,0.75662
67676,AZD3759,NCIH596,4.062872
67677,AZD4547,NCIH596,0.343503
67678,AZD5363,NCIH596,3.38765
67679,AZD5438,NCIH596,2.497977
67680,AZD5582,NCIH596,-2.908057
67681,AZD5991,NCIH596,4.587097
67682,AZD6738,NCIH596,4.375749
67683,AZD7762,NCIH596,0.405333
67684,AZD8055,NCIH596,0.576899
67685,AZD8186,NCIH596,3.598752
67686,Acetalax,NCIH596,7.039607
67687,Afatinib,NCIH596,2.126082
67688,Afuresertib,NCIH596,2.992193
67689,Alisertib,NCIH596,2.312032
67690,Alpelisib,NCIH596,2.429924
67691,Avagacestat,NCIH596,5.468311
67692,Axitinib,NCIH596,3.63824
67693,BI-2536,NCIH596,0.847749
67694,BIBR-1532,NCIH596,5.24661
67695,BMS-345541,NCIH596,3.848803
67696,BMS-536924,NCIH596,0.702126
67697,BMS-754807,NCIH596,1.155728
67698,Bleomycin,NCIH596,3.685532
67699,Bleomycin (50 uM),NCIH596,4.543954
67700,Bortezomib,NCIH596,-4.388573
67701,Bosutinib,NCIH596,3.709045
67702,Bromosporine,NCIH596,3.435862
67703,Buparlisib,NCIH596,0.88681
67704,CCT007093,NCIH596,5.492176
67705,CPI-637,NCIH596,6.127817
67706,Camptothecin,NCIH596,0.631423
67707,Carmustine,NCIH596,6.865018
67708,Cediranib,NCIH596,2.722636
67709,Cisplatin,NCIH596,3.766121
67710,Crizotinib,NCIH596,3.812722
67711,Cyclophosphamide,NCIH596,6.0061
67712,Dabrafenib,NCIH596,5.929739
67713,Dacarbazine,NCIH596,5.232687
67714,Dactinomycin,NCIH596,-2.937466
67715,Dasatinib,NCIH596,0.624739
67716,Dihydrorotenone,NCIH596,3.151599
67717,Dinaciclib,NCIH596,-2.627462
67718,Docetaxel,NCIH596,-2.995644
67719,Doramapimod,NCIH596,5.565238
67720,EHT-1864,NCIH596,4.570707
67721,EPZ004777,NCIH596,5.345182
67722,Elephantin,NCIH596,2.666109
67723,Entinostat,NCIH596,4.139663
67724,Entospletinib,NCIH596,4.009382
67725,Epirubicin,NCIH596,2.363217
67726,Erlotinib,NCIH596,4.37187
67727,Fludarabine,NCIH596,4.542572
67728,Fulvestrant,NCIH596,4.108181
67729,GDC0810,NCIH596,6.205993
67730,GNE-317,NCIH596,0.444437
67731,GSK-LSD1,NCIH596,2.492598
67732,GSK1904529A,NCIH596,5.27238
67733,GSK2110183B,NCIH596,4.189196
67734,GSK2606414,NCIH596,3.797407
67735,GSK2801,NCIH596,5.990706
67736,GSK2830371,NCIH596,5.073556
67737,GSK343,NCIH596,4.612341
67738,GSK591,NCIH596,3.995901
67739,GW441756,NCIH596,1.200207
67740,Gallibiscoquinazole,NCIH596,2.868661
67741,Gefitinib,NCIH596,3.2901
67742,Gemcitabine,NCIH596,3.77326
67743,I-BET-762,NCIH596,3.30389
67744,I-BRD9,NCIH596,6.203137
67745,ICL-SIRT078,NCIH596,4.928521
67746,IWP-2,NCIH596,2.555769
67747,Ibrutinib,NCIH596,4.231146
67748,Irinotecan,NCIH596,5.169298
67749,JNK Inhibitor VIII,NCIH596,5.998945
67750,KRAS (G12C) Inhibitor-12,NCIH596,4.72795
67751,KU-55933,NCIH596,6.073362
67752,L-Oxonoreleagnine,NCIH596,4.417514
67753,LCL161,NCIH596,5.18498
67754,LJI308,NCIH596,5.87577
67755,LMP744,NCIH596,0.306192
67756,Lapatinib,NCIH596,4.886883
67757,Leflunomide,NCIH596,5.857827
67758,Lestaurtinib,NCIH596,2.54569
67759,Luminespib,NCIH596,-0.149312
67760,MG-132,NCIH596,-0.91212
67761,MIM1,NCIH596,5.197452
67762,MIRA-1,NCIH596,6.545477
67763,MK-1775,NCIH596,1.380598
67764,MK-2206,NCIH596,2.527561
67765,MK-8776,NCIH596,3.053364
67766,ML323,NCIH596,5.644392
67767,Mirin,NCIH596,6.172357
67768,Motesanib,NCIH596,5.05131
67769,Mycophenolic acid,NCIH596,3.637413
67770,NU7441,NCIH596,3.887802
67771,NVP-ADW742,NCIH596,3.00531
67772,Nelarabine,NCIH596,5.749279
67773,Nilotinib,NCIH596,5.026596
67774,Niraparib,NCIH596,3.865716
67775,Nutlin-3a (-),NCIH596,6.391454
67776,OF-1,NCIH596,5.983834
67777,OSI-027,NCIH596,2.310946
67778,OTX015,NCIH596,2.039846
67779,Obatoclax Mesylate,NCIH596,0.682416
67780,Olaparib,NCIH596,4.248577
67781,Osimertinib,NCIH596,3.515678
67782,Oxaliplatin,NCIH596,5.836379
67783,P22077,NCIH596,3.990062
67784,PCI-34051,NCIH596,5.411938
67785,PD0325901,NCIH596,2.697882
67786,PD173074,NCIH596,2.390686
67787,PFI-1,NCIH596,4.037837
67788,PFI3,NCIH596,5.985952
67789,PLX-4720,NCIH596,5.379837
67790,POMHEX,NCIH596,2.77507
67791,PRIMA-1MET,NCIH596,3.091817
67792,PRT062607,NCIH596,3.219173
67793,Paclitaxel,NCIH596,-0.854584
67794,Palbociclib,NCIH596,6.170738
67795,Pevonedistat,NCIH596,5.802903
67796,Picolinici-acid,NCIH596,6.141571
67797,Pictilisib,NCIH596,0.91422
67798,Podophyllotoxin bromide,NCIH596,-0.502998
67799,Pyridostatin,NCIH596,2.637744
67800,RO-3306,NCIH596,6.162105
67801,Rapamycin,NCIH596,-2.755624
67802,Refametinib,NCIH596,5.30305
67803,Remodelin,NCIH596,7.650535
67804,Ribociclib,NCIH596,4.823388
67805,Romidepsin,NCIH596,-5.17295
67806,Rucaparib,NCIH596,5.504128
67807,Ruxolitinib,NCIH596,5.838555
67808,SB216763,NCIH596,4.243389
67809,SB590885,NCIH596,5.475851
67810,SCH772984,NCIH596,3.520187
67811,SGC-CBP30,NCIH596,5.087573
67812,SGC0946,NCIH596,2.428333
67813,SN-38,NCIH596,4.010071
67814,Sapitinib,NCIH596,4.538852
67815,Savolitinib,NCIH596,3.311589
67816,Schweinfurthin A,NCIH596,2.063845
67817,Selumetinib,NCIH596,3.930261
67818,Sepantronium bromide,NCIH596,-0.472249
67819,Serdemetan,NCIH596,5.830547
67820,Sinularin,NCIH596,3.823454
67821,Sorafenib,NCIH596,4.023768
67822,Staurosporine,NCIH596,-3.274416
67823,Talazoparib,NCIH596,4.875173
67824,Tamoxifen,NCIH596,6.066277
67825,Tanespimycin,NCIH596,1.735585
67826,Taselisib,NCIH596,1.015255
67827,Telomerase Inhibitor IX,NCIH596,4.439462
67828,Temozolomide,NCIH596,7.849862
67829,Temsirolimus,NCIH596,0.916124
67830,Teniposide,NCIH596,2.100918
67831,Topotecan,NCIH596,2.892215
67832,Trametinib,NCIH596,1.971122
67833,UMI-77,NCIH596,3.730428
67834,UNC0379,NCIH596,4.286464
67835,UNC0638,NCIH596,5.185386
67836,Ulixertinib,NCIH596,5.024752
67837,Uprosertib,NCIH596,2.500689
67838,VE-822,NCIH596,5.287439
67839,VE821,NCIH596,5.765589
67840,VX-11e,NCIH596,6.014668
67841,Veliparib,NCIH596,6.072293
67842,Venetoclax,NCIH596,4.22729
67843,Vinblastine,NCIH596,-0.3796
67844,Vincristine,NCIH596,-0.449467
67845,Vinorelbine,NCIH596,-0.940288
67846,Vismodegib,NCIH596,5.185226
67847,Vorinostat,NCIH596,3.041584
67848,WEHI-539,NCIH596,3.961852
67849,WZ4003,NCIH596,4.64624
67850,Wee1 Inhibitor,NCIH596,4.266392
67851,Wnt-C59,NCIH596,6.03949
67852,XAV939,NCIH596,3.902364
67853,YK-4-279,NCIH596,3.799326
67854,ZM447439,NCIH596,3.202227
67855,Zoledronate,NCIH596,4.598215
67856,alpha-lipoic acid,NCIH596,8.283831
67857,glutathione,NCIH596,10.161392
67858,5-Fluorouracil,KS1,5.755963
67859,5-azacytidine,KS1,2.492257
67860,ABT737,KS1,3.209289
67861,AGI-5198,KS1,5.401482
67862,AGI-6780,KS1,4.496035
67863,AGK2,KS1,3.790887
67864,AMG-319,KS1,6.063488
67865,AT13148,KS1,3.023323
67866,AZ6102,KS1,1.366738
67867,AZ960,KS1,0.623755
67868,AZD1208,KS1,5.919725
67869,AZD1332,KS1,1.677694
67870,AZD2014,KS1,1.144508
67871,AZD3759,KS1,3.639457
