,drug,cell_line,IC50
58695,LGK974,K562,2.565137
58696,LMP744,K562,1.476236
58697,LY2109761,K562,5.34928
58698,Lapatinib,K562,2.239862
58699,Leflunomide,K562,4.729559
58700,Lenalidomide,K562,5.061304
58701,Lestaurtinib,K562,0.895178
58702,Linsitinib,K562,4.606586
58703,Luminespib,K562,-2.748741
58704,MG-132,K562,-0.918563
58705,MIM1,K562,3.465952
58706,MIRA-1,K562,5.596523
58707,MK-1775,K562,-0.371816
58708,MK-8776,K562,1.774164
58709,ML323,K562,3.360497
58710,MN-64,K562,3.45434
58711,Methotrexate,K562,-2.95307
58712,Mirin,K562,4.785664
58713,Mitoxantrone,K562,2.586733
58714,Mycophenolic acid,K562,1.273662
58715,N-acetyl cysteine,K562,10.563491
58716,NU7441,K562,3.560158
58717,NVP-ADW742,K562,3.101293
58718,Navitoclax,K562,1.905505
58719,Nelarabine,K562,5.908142
58720,Nilotinib,K562,-3.406503
58721,Niraparib,K562,4.919806
58722,Nutlin-3a (-),K562,4.25237
58723,OF-1,K562,2.289892
58724,OSI-027,K562,2.033064
58725,OTX015,K562,3.106533
58726,Obatoclax Mesylate,K562,1.72443
58727,Olaparib,K562,3.788237
58728,Osimertinib,K562,1.948789
58729,Oxaliplatin,K562,4.50393
58730,P22077,K562,5.34928
58731,PCI-34051,K562,5.146582
58732,PD0325901,K562,0.906263
58733,PD173074,K562,4.463819
58734,PFI-1,K562,3.565521
58735,PLX-4720,K562,3.843808
58736,POMHEX,K562,1.823626
58737,PRT062607,K562,2.835687
58738,Paclitaxel,K562,-3.609454
58739,Palbociclib,K562,3.824356
58740,Pevonedistat,K562,0.540723
58741,Picolinici-acid,K562,4.79724
58742,Pictilisib,K562,2.735586
58743,Podophyllotoxin bromide,K562,-1.063099
58744,Pyridostatin,K562,3.914025
58745,RO-3306,K562,3.079013
58746,RVX-208,K562,5.042802
58747,Rapamycin,K562,-1.085428
58748,Refametinib,K562,2.187016
58749,Ribociclib,K562,4.240833
58750,Romidepsin,K562,-5.305005
58751,Rucaparib,K562,3.348217
58752,Ruxolitinib,K562,3.867189
58753,SB216763,K562,5.308557
58754,SB590885,K562,4.650944
58755,SCH772984,K562,2.036308
58756,SGC-CBP30,K562,3.598507
58757,SGC0946,K562,2.327845
58758,SN-38,K562,-3.648621
58759,Sabutoclax,K562,0.025182
58760,Sapitinib,K562,4.502555
58761,Savolitinib,K562,2.252208
58762,Schweinfurthin A,K562,2.87471
58763,Selumetinib,K562,3.315592
58764,Serdemetan,K562,3.187809
58765,Sinularin,K562,4.043797
58766,Sorafenib,K562,1.453297
58767,Staurosporine,K562,-0.64857
58768,Talazoparib,K562,5.282917
58769,Tamoxifen,K562,2.829207
58770,Tanespimycin,K562,-1.071959
58771,Taselisib,K562,3.622019
58772,Telomerase Inhibitor IX,K562,-0.224403
58773,Temozolomide,K562,6.232941
58774,Temsirolimus,K562,1.391946
58775,Teniposide,K562,0.502927
58776,Trametinib,K562,0.123919
58777,UMI-77,K562,2.496561
58778,UNC0379,K562,4.203104
58779,UNC0638,K562,3.126308
58780,Ulixertinib,K562,2.650097
58781,Uprosertib,K562,4.124145
58782,VE-822,K562,4.64835
58783,VE821,K562,3.611141
58784,VX-11e,K562,2.542765
58785,Veliparib,K562,5.210348
58786,Venetoclax,K562,2.768341
58787,Vinblastine,K562,-5.266924
58788,Vincristine,K562,-2.581533
58789,Vinorelbine,K562,-3.595513
58790,Vismodegib,K562,3.804479
58791,Vorinostat,K562,0.745867
58792,WEHI-539,K562,4.296849
58793,WIKI4,K562,3.689353
58794,WZ4003,K562,2.80955
58795,Wee1 Inhibitor,K562,1.041627
58796,Wnt-C59,K562,3.060157
58797,YK-4-279,K562,0.487469
58798,alpha-lipoic acid,K562,6.94024
58799,glutathione,K562,9.480727
58800,5-Fluorouracil,HT29,3.039257
58801,A-366,HT29,4.376598
58802,AGI-5198,HT29,5.279897
58803,AGI-6780,HT29,4.721736
58804,AGK2,HT29,3.628346
58805,AMG-319,HT29,6.142713
58806,AT13148,HT29,3.134363
58807,AZ6102,HT29,2.40897
58808,AZ960,HT29,2.131392
58809,AZD1208,HT29,5.91026
58810,AZD1332,HT29,3.716788
58811,AZD2014,HT29,2.114573
58812,AZD3759,HT29,3.42347
58813,AZD5153,HT29,-0.922181
58814,AZD5363,HT29,2.512286
58815,AZD5438,HT29,2.70806
58816,AZD5582,HT29,1.303297
58817,AZD5991,HT29,6.560744
58818,AZD6482,HT29,4.834633
58819,AZD6738,HT29,0.452863
58820,AZD8055,HT29,0.352527
58821,AZD8186,HT29,2.903995
58822,Acetalax,HT29,5.749003
58823,Afatinib,HT29,1.930981
58824,Afuresertib,HT29,0.98979
58825,Alisertib,HT29,2.41221
58826,Alpelisib,HT29,2.282329
58827,Avagacestat,HT29,4.297365
58828,Axitinib,HT29,3.191703
58829,BI-2536,HT29,-3.822549
58830,BMS-345541,HT29,2.407421
58831,BMS-536924,HT29,0.344804
58832,BMS-754807,HT29,0.154549
58833,BX795,HT29,2.436775
58834,Bicalutamide,HT29,6.362776
58835,Bleomycin,HT29,4.204903
58836,Bortezomib,HT29,-4.984688
58837,Bosutinib,HT29,1.735165
58838,Bromosporine,HT29,1.258327
58839,Buparlisib,HT29,1.140482
58840,CCT-018159,HT29,5.529978
58841,CCT007093,HT29,5.680187
58842,CHIR-99021,HT29,7.322176
58843,CPI-637,HT29,3.497099
58844,CZC24832,HT29,6.787364
58845,Camptothecin,HT29,-2.1245
58846,Cediranib,HT29,1.555421
58847,Crizotinib,HT29,1.75803
58848,Cyclophosphamide,HT29,6.667778
58849,Cytarabine,HT29,1.845829
58850,Dabrafenib,HT29,0.161929
58851,Dacarbazine,HT29,5.189811
58852,Dactinomycin,HT29,-4.46781
58853,Dactolisib,HT29,-1.420369
58854,Daporinad,HT29,-5.410787
58855,Dasatinib,HT29,1.91769
58856,Dihydrorotenone,HT29,0.530748
58857,Dinaciclib,HT29,-3.313356
58858,Docetaxel,HT29,-5.551632
58859,Doramapimod,HT29,4.535482
58860,EHT-1864,HT29,3.766678
58861,EPZ004777,HT29,5.957884
58862,EPZ5676,HT29,7.112669
58863,Elephantin,HT29,3.796006
58864,Elesclomol,HT29,-3.92324
58865,Entinostat,HT29,1.607796
58866,Entospletinib,HT29,3.800842
58867,Epirubicin,HT29,-0.439066
58868,Erlotinib,HT29,4.363048
58869,Fludarabine,HT29,5.858189
58870,Foretinib,HT29,0.50844
58871,Fulvestrant,HT29,3.713233
58872,GDC0810,HT29,4.998154
58873,GNE-317,HT29,0.428053
58874,GSK-LSD1,HT29,3.931758
58875,GSK1904529A,HT29,4.939643
58876,GSK2110183B,HT29,1.659845
58877,GSK2578215A,HT29,5.650117
58878,GSK2606414,HT29,4.620009
58879,GSK269962A,HT29,3.171952
58880,GSK2801,HT29,6.026853
58881,GSK343,HT29,3.420186
58882,GSK591,HT29,3.556851
58883,GW441756,HT29,4.319319
58884,Gallibiscoquinazole,HT29,2.826643
58885,Gefitinib,HT29,4.980915
58886,Gemcitabine,HT29,-0.602382
58887,I-BET-762,HT29,1.310147
58888,I-BRD9,HT29,3.320414
58889,ICL-SIRT078,HT29,2.638028
58890,IOX2,HT29,4.300337
58891,IWP-2,HT29,3.265193
58892,Ipatasertib,HT29,1.75977
58893,Irinotecan,HT29,3.494112
58894,JNK Inhibitor VIII,HT29,6.249261
58895,JQ1,HT29,0.144724
58896,KRAS (G12C) Inhibitor-12,HT29,4.342936
58897,KU-55933,HT29,5.834397
58898,L-Oxonoreleagnine,HT29,3.744814
58899,LCL161,HT29,5.707928
58900,LGK974,HT29,4.480024
58901,LMP744,HT29,-1.451626
58902,LY2109761,HT29,5.747366
58903,Lapatinib,HT29,2.204018
58904,Leflunomide,HT29,5.287426
58905,Lenalidomide,HT29,6.535023
58906,Lestaurtinib,HT29,-0.239512
58907,Linsitinib,HT29,2.05627
58908,Luminespib,HT29,-0.826709
58909,MG-132,HT29,-1.519888
58910,MIM1,HT29,3.987315
58911,MIRA-1,HT29,6.314823
58912,MK-1775,HT29,-0.924344
58913,MK-8776,HT29,2.471413
58914,ML323,HT29,4.084087
58915,MN-64,HT29,4.471902
58916,Methotrexate,HT29,-1.300761
58917,Mirin,HT29,5.213397
58918,Mitoxantrone,HT29,0.562146
58919,Mycophenolic acid,HT29,1.875154
58920,N-acetyl cysteine,HT29,10.243028
58921,NU7441,HT29,1.673143
58922,NVP-ADW742,HT29,1.011518
58923,Navitoclax,HT29,3.497503
58924,Nelarabine,HT29,7.44519
58925,Nilotinib,HT29,2.79723
58926,Niraparib,HT29,5.968197
58927,Nutlin-3a (-),HT29,6.130587
58928,OF-1,HT29,4.818226
58929,OSI-027,HT29,3.323908
58930,OTX015,HT29,0.326751
58931,Obatoclax Mesylate,HT29,-1.829079
58932,Olaparib,HT29,5.92652
58933,Osimertinib,HT29,2.306869
58934,Oxaliplatin,HT29,3.047554
58935,P22077,HT29,4.681745
58936,PCI-34051,HT29,4.523925
58937,PD0325901,HT29,-2.435552
58938,PD173074,HT29,3.038641
58939,PFI-1,HT29,3.335507
58940,PLX-4720,HT29,1.874838
58941,POMHEX,HT29,1.100112
58942,PRT062607,HT29,1.968832
58943,Paclitaxel,HT29,-4.541573
58944,Palbociclib,HT29,1.882756
58945,Pevonedistat,HT29,0.831563
58946,Picolinici-acid,HT29,6.52076
58947,Pictilisib,HT29,0.3176
58948,Podophyllotoxin bromide,HT29,-1.082801
58949,Pyridostatin,HT29,3.694782
58950,RO-3306,HT29,2.780555
58951,RVX-208,HT29,4.938647
58952,Rapamycin,HT29,-0.768567
58953,Refametinib,HT29,-1.603685
58954,Remodelin,HT29,4.273014
58955,Ribociclib,HT29,3.081021
58956,Romidepsin,HT29,-6.248235
58957,Rucaparib,HT29,5.090365
58958,Ruxolitinib,HT29,6.767027
58959,SB216763,HT29,7.895853
58960,SB505124,HT29,1.490505
58961,SB590885,HT29,2.427127
58962,SCH772984,HT29,-1.5303
58963,SGC-CBP30,HT29,5.635914
58964,SGC0946,HT29,3.018191
58965,SL0101,HT29,5.301247
58966,SN-38,HT29,-2.787608
58967,Sabutoclax,HT29,-0.670337
58968,Sapitinib,HT29,4.742035
58969,Savolitinib,HT29,3.95618
58970,Schweinfurthin A,HT29,3.073315
58971,Selumetinib,HT29,-0.155991
58972,Serdemetan,HT29,2.455571
58973,Sinularin,HT29,3.807024
58974,Sorafenib,HT29,2.655788
58975,Staurosporine,HT29,-2.498942
58976,Talazoparib,HT29,4.89107
58977,Tamoxifen,HT29,2.992131
58978,Tanespimycin,HT29,-2.61234
58979,Taselisib,HT29,0.074391
58980,Telomerase Inhibitor IX,HT29,1.25627
58981,Temozolomide,HT29,7.417554
58982,Temsirolimus,HT29,2.189319
58983,Teniposide,HT29,0.828681
58984,Tozasertib,HT29,0.939309
58985,Trametinib,HT29,-4.911456
58986,Tretinoin,HT29,6.247067
58987,UMI-77,HT29,3.307341
58988,UNC0379,HT29,1.935548
58989,UNC0638,HT29,2.054185
58990,Ulixertinib,HT29,0.098974
58991,Uprosertib,HT29,1.179552
58992,VE-822,HT29,0.502373
58993,VE821,HT29,2.288837
58994,VX-11e,HT29,-0.192775
58995,Veliparib,HT29,7.070963
58996,Venetoclax,HT29,2.807689
58997,Vinblastine,HT29,-4.194574
58998,Vincristine,HT29,-3.482655
58999,Vinorelbine,HT29,-4.304256
59000,Vismodegib,HT29,5.226901
59001,Vorinostat,HT29,0.989468
59002,WEHI-539,HT29,5.880279
59003,WIKI4,HT29,4.315729
59004,WZ4003,HT29,3.051312
59005,Wee1 Inhibitor,HT29,1.410261
59006,Wnt-C59,HT29,4.511362
59007,YK-4-279,HT29,1.352441
59008,alpha-lipoic acid,HT29,8.047259
59009,glutathione,HT29,9.395926
59010,5-Fluorouracil,UACC893,5.652372
59011,AGI-5198,UACC893,3.812457
59012,AGI-6780,UACC893,5.006751
59013,AGK2,UACC893,2.913576
59014,AMG-319,UACC893,5.834216
59015,AT13148,UACC893,2.348754
59016,AZ6102,UACC893,4.091691
59017,AZ960,UACC893,5.48204
59018,AZD3759,UACC893,2.152084
59019,AZD5363,UACC893,-0.297148
59020,AZD5582,UACC893,3.375941
59021,AZD6482,UACC893,0.90694
59022,AZD6738,UACC893,2.286768
59023,AZD8055,UACC893,-1.943128
59024,AZD8186,UACC893,2.888597
59025,Afatinib,UACC893,-3.09496
59026,Afuresertib,UACC893,-0.608775
59027,Alisertib,UACC893,5.246551
59028,Alpelisib,UACC893,0.354713
59029,Avagacestat,UACC893,4.55847
59030,Axitinib,UACC893,4.444872
59031,BI-2536,UACC893,0.214424
59032,BMS-345541,UACC893,5.247987
59033,BMS-536924,UACC893,5.133352
59034,BMS-754807,UACC893,5.65372
59035,BX795,UACC893,4.229818
59036,Bicalutamide,UACC893,5.384685
59037,Bortezomib,UACC893,-3.149686
59038,Bosutinib,UACC893,2.737018
59039,Buparlisib,UACC893,1.229457
59040,CCT-018159,UACC893,4.396171
59041,CCT007093,UACC893,4.771481
59042,CHIR-99021,UACC893,5.745554
59043,CZC24832,UACC893,5.719565
59044,Camptothecin,UACC893,-0.381991
59045,Cediranib,UACC893,3.400992
59046,Crizotinib,UACC893,5.665468
59047,Cyclophosphamide,UACC893,5.7058
59048,Dabrafenib,UACC893,6.074457
59049,Dactinomycin,UACC893,-4.314443
59050,Dactolisib,UACC893,-2.406449
59051,Daporinad,UACC893,3.272873
59052,Dasatinib,UACC893,3.721044
59053,Dinaciclib,UACC893,-1.990939
59054,Docetaxel,UACC893,-3.85527
59055,Doramapimod,UACC893,4.084573
59056,EHT-1864,UACC893,2.800185
59057,EPZ004777,UACC893,4.797915
59058,EPZ5676,UACC893,5.254213
59059,Elesclomol,UACC893,-0.861155
59060,Entinostat,UACC893,1.708316
59061,Entospletinib,UACC893,4.2827
59062,Epirubicin,UACC893,0.447025
59063,Erlotinib,UACC893,1.952999
59064,Foretinib,UACC893,2.974275
59065,Fulvestrant,UACC893,3.452123
59066,GDC0810,UACC893,5.742757
59067,GNE-317,UACC893,-0.890118
59068,GSK1904529A,UACC893,4.593957
59069,GSK2578215A,UACC893,5.132451
59070,GSK2606414,UACC893,3.86361
59071,GSK269962A,UACC893,2.582375
59072,GSK343,UACC893,3.716821
59073,GSK591,UACC893,3.628975
59074,GW441756,UACC893,3.859427
59075,Gefitinib,UACC893,2.763122
59076,Gemcitabine,UACC893,4.861562
59077,I-BET-762,UACC893,4.83047
59078,I-BRD9,UACC893,5.688607
59079,ICL-SIRT078,UACC893,5.744972
59080,IOX2,UACC893,2.749822
59081,IWP-2,UACC893,2.847454
59082,Ipatasertib,UACC893,0.576935
59083,Irinotecan,UACC893,4.402183
59084,JNK Inhibitor VIII,UACC893,4.751238
59085,JQ1,UACC893,4.014105
59086,KRAS (G12C) Inhibitor-12,UACC893,4.626935
59087,KU-55933,UACC893,6.222858
59088,LCL161,UACC893,4.281696
59089,LGK974,UACC893,3.273238
59090,LY2109761,UACC893,3.889903
59091,Lapatinib,UACC893,-0.633619
59092,Leflunomide,UACC893,5.854965
59093,Lenalidomide,UACC893,5.286532
59094,Lestaurtinib,UACC893,1.11365
59095,Linsitinib,UACC893,4.882553
59096,Luminespib,UACC893,-3.032846
59097,MG-132,UACC893,0.945133
59098,MIRA-1,UACC893,5.621673
59099,MK-1775,UACC893,2.888183
59100,MK-8776,UACC893,3.118854
59101,ML323,UACC893,3.018275
59102,MN-64,UACC893,3.225485
59103,Methotrexate,UACC893,1.848528
59104,Mirin,UACC893,4.715256
59105,NU7441,UACC893,4.031903
59106,NVP-ADW742,UACC893,5.604041
59107,Navitoclax,UACC893,2.410854
59108,Nilotinib,UACC893,2.281358
59109,Niraparib,UACC893,5.511647
59110,Nutlin-3a (-),UACC893,5.256104
59111,OF-1,UACC893,2.228773
59112,OSI-027,UACC893,0.640516
59113,OTX015,UACC893,3.863326
59114,Olaparib,UACC893,4.125113
59115,Osimertinib,UACC893,-1.610491
59116,Oxaliplatin,UACC893,5.659948
59117,P22077,UACC893,5.670323
59118,PCI-34051,UACC893,3.260214
59119,PD0325901,UACC893,0.120448
59120,PD173074,UACC893,4.593098
59121,PFI-1,UACC893,5.745554
59122,PLX-4720,UACC893,3.451444
59123,PRT062607,UACC893,3.818617
59124,Paclitaxel,UACC893,-1.827289
59125,Palbociclib,UACC893,3.699527
59126,Pevonedistat,UACC893,2.984093
59127,Picolinici-acid,UACC893,4.795314
59128,Pictilisib,UACC893,-0.580397
59129,Pyridostatin,UACC893,3.986856
59130,RO-3306,UACC893,3.338967
59131,RVX-208,UACC893,4.425856
59132,Rapamycin,UACC893,-2.433678
59133,Refametinib,UACC893,0.974207
59134,Ribociclib,UACC893,4.384733
59135,Rucaparib,UACC893,4.712014
59136,Ruxolitinib,UACC893,5.710161
59137,SB216763,UACC893,6.327737
59138,SB505124,UACC893,4.688002
59139,SB590885,UACC893,4.929498
59140,SCH772984,UACC893,1.673332
59141,SGC0946,UACC893,1.066848
59142,SL0101,UACC893,4.005942
59143,SN-38,UACC893,-0.207425
59144,Sabutoclax,UACC893,0.620687
59145,Sapitinib,UACC893,0.057467
59146,Savolitinib,UACC893,3.442969
59147,Selumetinib,UACC893,2.078868
59148,Serdemetan,UACC893,4.656398
59149,Sorafenib,UACC893,1.497169
59150,Staurosporine,UACC893,-2.232857
59151,Talazoparib,UACC893,4.734483
59152,Tamoxifen,UACC893,5.667573
59153,Tanespimycin,UACC893,-1.750718
59154,Taselisib,UACC893,-2.455254
59155,Telomerase Inhibitor IX,UACC893,1.819251
59156,Temozolomide,UACC893,7.093045
59157,Temsirolimus,UACC893,-0.524738
59158,Tozasertib,UACC893,4.755589
59159,Trametinib,UACC893,-0.807296
59160,Tretinoin,UACC893,4.531659
59161,Ulixertinib,UACC893,1.556722
59162,Uprosertib,UACC893,-0.593758
59163,VE-822,UACC893,5.052407
59164,VE821,UACC893,4.612832
59165,VX-11e,UACC893,2.824693
59166,Veliparib,UACC893,4.427478
59167,Venetoclax,UACC893,2.990445
59168,Vinorelbine,UACC893,-1.409021
59169,Vismodegib,UACC893,4.015728
59170,Vorinostat,UACC893,1.301307
59171,WEHI-539,UACC893,3.470823
59172,WIKI4,UACC893,4.023505
59173,WZ4003,UACC893,5.734937
59174,Wee1 Inhibitor,UACC893,3.614867
59175,Wnt-C59,UACC893,3.766982
59176,YK-4-279,UACC893,2.582055
59177,5-Fluorouracil,A498,5.066965
59178,A-366,A498,5.84976
59179,AGI-5198,A498,5.498879
59180,AGI-6780,A498,4.784622
59181,AGK2,A498,3.703002
59182,AMG-319,A498,4.238038
59183,AT13148,A498,3.927142
59184,AZ6102,A498,2.256945
59185,AZ960,A498,2.329131
59186,AZD1208,A498,5.632103
59187,AZD1332,A498,4.101887
59188,AZD2014,A498,1.820329
59189,AZD3759,A498,3.249708
59190,AZD5153,A498,1.630062
59191,AZD5363,A498,1.200678
59192,AZD5438,A498,2.509008
59193,AZD5582,A498,6.161735
59194,AZD5991,A498,6.268263
59195,AZD6738,A498,2.090346
59196,AZD8055,A498,-1.396388
59197,AZD8186,A498,-0.26426
59198,Acetalax,A498,5.541353
59199,Afatinib,A498,1.407718
59200,Afuresertib,A498,0.201604
59201,Alisertib,A498,2.446361
59202,Alpelisib,A498,5.132823
59203,Avagacestat,A498,5.775268
59204,Axitinib,A498,3.453179
59205,BI-2536,A498,0.850421
59206,BMS-345541,A498,2.698941
59207,BMS-536924,A498,1.273864
59208,BMS-754807,A498,2.706191
59209,Bleomycin,A498,4.495148
59210,Bortezomib,A498,-6.237953
59211,Bosutinib,A498,2.806736
59212,Bromosporine,A498,2.417094
59213,Buparlisib,A498,1.051846
59214,CCT007093,A498,5.353
59215,CPI-637,A498,5.226765
59216,CZC24832,A498,5.087046
59217,Camptothecin,A498,-1.259277
59218,Cediranib,A498,0.931767
59219,Crizotinib,A498,2.48058
59220,Cyclophosphamide,A498,5.811847
59221,Cytarabine,A498,4.253233
59222,Dabrafenib,A498,5.073185
59223,Dacarbazine,A498,5.644771
59224,Dactinomycin,A498,-2.806381
59225,Dactolisib,A498,-1.543803
59226,Dasatinib,A498,0.663619
59227,Dihydrorotenone,A498,1.205049
59228,Dinaciclib,A498,-1.896375
59229,Docetaxel,A498,-0.230205
59230,Doramapimod,A498,5.190255
59231,EHT-1864,A498,3.726217
59232,EPZ004777,A498,5.255009
59233,EPZ5676,A498,5.794218
59234,Elephantin,A498,5.391843
59235,Entinostat,A498,3.119352
59236,Entospletinib,A498,2.313128
59237,Epirubicin,A498,0.153773
59238,Erlotinib,A498,4.643988
59239,Fludarabine,A498,6.330131
59240,Foretinib,A498,1.477529
59241,Fulvestrant,A498,5.04923
59242,GDC0810,A498,4.939476
59243,GNE-317,A498,0.587831
59244,GSK-LSD1,A498,2.463387
59245,GSK1904529A,A498,4.963994
59246,GSK2110183B,A498,2.203657
59247,GSK2578215A,A498,5.970088
59248,GSK2606414,A498,3.531281
59249,GSK2801,A498,3.599541
59250,GSK343,A498,3.337956
59251,GSK591,A498,5.485979
59252,GW441756,A498,2.778776
59253,Gallibiscoquinazole,A498,3.591014
59254,Gefitinib,A498,3.621293
59255,Gemcitabine,A498,1.795582
59256,I-BET-762,A498,5.205034
59257,I-BRD9,A498,5.408789
59258,ICL-SIRT078,A498,3.952374
59259,IWP-2,A498,2.622327
59260,Ipatasertib,A498,1.213982
59261,Irinotecan,A498,4.941143
59262,JNK Inhibitor VIII,A498,3.979946
59263,JQ1,A498,1.633093
59264,KRAS (G12C) Inhibitor-12,A498,6.003782
59265,KU-55933,A498,5.802423
59266,L-Oxonoreleagnine,A498,4.583159
59267,LCL161,A498,5.643371
59268,LGK974,A498,4.668836
59269,LMP744,A498,4.431236
59270,LY2109761,A498,6.226223
59271,Lapatinib,A498,2.414259
59272,Leflunomide,A498,5.036021
59273,Lenalidomide,A498,6.504674
59274,Lestaurtinib,A498,-0.923277
59275,Linsitinib,A498,4.049252
59276,Luminespib,A498,0.197302
59277,MG-132,A498,-1.235618
59278,MIM1,A498,4.325631
59279,MIRA-1,A498,6.416389
59280,MK-1775,A498,1.023411
59281,MK-8776,A498,2.046804
59282,ML323,A498,6.193011
59283,MN-64,A498,5.643679
59284,Methotrexate,A498,3.371619
59285,Mirin,A498,5.135178
59286,Mitoxantrone,A498,2.222329
59287,Mycophenolic acid,A498,2.063685
59288,N-acetyl cysteine,A498,8.705073
59289,NU7441,A498,2.385938
59290,NVP-ADW742,A498,1.858778
59291,Navitoclax,A498,1.084464
59292,Nelarabine,A498,6.718705
59293,Nilotinib,A498,5.074187
59294,Niraparib,A498,4.242362
59295,Nutlin-3a (-),A498,3.954903
59296,OF-1,A498,3.688638
59297,OSI-027,A498,0.238788
59298,OTX015,A498,3.071089
59299,Obatoclax Mesylate,A498,0.698865
59300,Olaparib,A498,5.118856
59301,Osimertinib,A498,1.719659
59302,Oxaliplatin,A498,5.296914
59303,P22077,A498,4.182184
59304,PCI-34051,A498,4.444279
59305,PD0325901,A498,1.836413
59306,PD173074,A498,2.758228
59307,PFI-1,A498,5.595571
59308,PLX-4720,A498,4.711795
59309,POMHEX,A498,-0.269382
59310,PRT062607,A498,3.492025
59311,Paclitaxel,A498,-1.298951
59312,Palbociclib,A498,4.054953
59313,Pevonedistat,A498,1.176563
59314,Picolinici-acid,A498,4.445716
59315,Pictilisib,A498,0.470493
59316,Podophyllotoxin bromide,A498,2.227437
59317,Pyridostatin,A498,5.149491
59318,RO-3306,A498,4.106052
59319,RVX-208,A498,5.959229
59320,Rapamycin,A498,-2.382972
59321,Refametinib,A498,2.000311
59322,Remodelin,A498,4.834772
59323,Ribociclib,A498,4.279677
59324,Romidepsin,A498,-5.083399
59325,Rucaparib,A498,4.497242
59326,Ruxolitinib,A498,5.405649
59327,SB216763,A498,4.966394
59328,SB590885,A498,3.390942
59329,SCH772984,A498,3.18845
59330,SGC-CBP30,A498,4.44354
59331,SGC0946,A498,3.121047
59332,SN-38,A498,-3.408124
59333,Sabutoclax,A498,0.792258
59334,Sapitinib,A498,5.428807
59335,Savolitinib,A498,1.406727
59336,Schweinfurthin A,A498,2.029185
59337,Selumetinib,A498,3.315113
59338,Serdemetan,A498,3.406696
59339,Sinularin,A498,4.319655
59340,Sorafenib,A498,3.359392
59341,Staurosporine,A498,-3.502411
59342,Talazoparib,A498,3.274143
59343,Tamoxifen,A498,2.315316
59344,Tanespimycin,A498,-0.18479
59345,Taselisib,A498,2.185542
59346,Telomerase Inhibitor IX,A498,1.304912
59347,Temozolomide,A498,6.953413
59348,Temsirolimus,A498,-0.241294
59349,Teniposide,A498,4.897002
59350,Trametinib,A498,0.894945
59351,UMI-77,A498,5.594331
59352,UNC0379,A498,5.211776
59353,UNC0638,A498,4.536851
59354,Ulixertinib,A498,4.038173
59355,Uprosertib,A498,1.170109
59356,VE-822,A498,4.369537
59357,VE821,A498,3.828846
59358,VX-11e,A498,2.385742
59359,Veliparib,A498,6.164766
59360,Venetoclax,A498,1.702177
59361,Vinblastine,A498,-0.052103
59362,Vincristine,A498,1.588895
59363,Vinorelbine,A498,-0.754031
59364,Vismodegib,A498,5.205063
59365,Vorinostat,A498,1.629735
59366,WEHI-539,A498,1.4642
59367,WIKI4,A498,3.503727
59368,WZ4003,A498,4.323698
59369,Wee1 Inhibitor,A498,3.992931
59370,Wnt-C59,A498,5.862287
59371,YK-4-279,A498,4.47188
59372,alpha-lipoic acid,A498,7.292743
59373,glutathione,A498,9.645552
59374,5-Fluorouracil,SIHA,3.67662
59375,A-366,SIHA,4.594795
59376,AGI-5198,SIHA,4.309275
59377,AGI-6780,SIHA,4.977795
59378,AGK2,SIHA,2.324595
59379,AMG-319,SIHA,4.116207
59380,AT13148,SIHA,4.709121
59381,AZ6102,SIHA,3.774637
59382,AZ960,SIHA,3.429409
59383,AZD1208,SIHA,5.731764
59384,AZD1332,SIHA,4.061638
59385,AZD2014,SIHA,2.178558
59386,AZD3759,SIHA,2.973898
59387,AZD5153,SIHA,1.926219
59388,AZD5363,SIHA,3.017025
59389,AZD5438,SIHA,2.642197
59390,AZD5582,SIHA,2.16004
59391,AZD5991,SIHA,3.278501
59392,AZD6738,SIHA,3.077356
59393,AZD8055,SIHA,0.307016
59394,AZD8186,SIHA,2.75417
59395,Acetalax,SIHA,5.779274
59396,Afatinib,SIHA,2.821129
59397,Afuresertib,SIHA,2.622319
59398,Alisertib,SIHA,3.359382
59399,Alpelisib,SIHA,5.268993
59400,Avagacestat,SIHA,6.144382
59401,Axitinib,SIHA,3.339255
59402,BI-2536,SIHA,1.727965
59403,BMS-345541,SIHA,3.294239
59404,BMS-536924,SIHA,2.983868
59405,BMS-754807,SIHA,5.667875
59406,Bleomycin,SIHA,3.790179
59407,Bortezomib,SIHA,-4.115848
59408,Bosutinib,SIHA,4.281984
59409,Bromosporine,SIHA,2.202268
59410,Buparlisib,SIHA,1.245856
59411,CCT007093,SIHA,5.712746
59412,CPI-637,SIHA,4.28213
59413,CZC24832,SIHA,4.946627
59414,Camptothecin,SIHA,-0.26675
59415,Cediranib,SIHA,3.562722
59416,Crizotinib,SIHA,4.117038
59417,Cyclophosphamide,SIHA,5.320027
59418,Cytarabine,SIHA,3.415844
59419,Dabrafenib,SIHA,5.791479
59420,Dacarbazine,SIHA,5.593043
59421,Dactinomycin,SIHA,-3.111308
59422,Dactolisib,SIHA,-2.094554
59423,Dasatinib,SIHA,2.383898
59424,Dihydrorotenone,SIHA,-0.181237
59425,Dinaciclib,SIHA,-2.5897
59426,Docetaxel,SIHA,-1.699
59427,Doramapimod,SIHA,5.543872
59428,EHT-1864,SIHA,3.674253
59429,EPZ004777,SIHA,5.373384
59430,EPZ5676,SIHA,6.181767
59431,Elephantin,SIHA,4.325085
