,drug,cell_line,IC50
47921,Erlotinib,CA46,1.965835
47922,Fludarabine,CA46,3.104378
47923,Foretinib,CA46,0.626979
47924,GDC0810,CA46,4.129432
47925,GNE-317,CA46,0.268496
47926,GSK-LSD1,CA46,3.038695
47927,GSK1904529A,CA46,2.964642
47928,GSK2110183B,CA46,2.766056
47929,GSK2578215A,CA46,5.12398
47930,GSK2606414,CA46,3.463763
47931,GSK2830371,CA46,5.344312
47932,GSK343,CA46,2.703596
47933,GSK591,CA46,3.793988
47934,GW441756,CA46,3.016638
47935,Gallibiscoquinazole,CA46,2.918849
47936,Gefitinib,CA46,3.701101
47937,Gemcitabine,CA46,-2.127708
47938,I-BET-762,CA46,1.469007
47939,I-BRD9,CA46,3.176199
47940,IWP-2,CA46,1.054957
47941,Ibrutinib,CA46,4.58728
47942,Ipatasertib,CA46,2.253598
47943,Irinotecan,CA46,2.574453
47944,JNK Inhibitor VIII,CA46,4.685841
47945,JQ1,CA46,0.988005
47946,KRAS (G12C) Inhibitor-12,CA46,6.22037
47947,L-Oxonoreleagnine,CA46,3.645364
47948,LCL161,CA46,4.844468
47949,LGK974,CA46,3.936362
47950,LJI308,CA46,4.573127
47951,LMP744,CA46,-0.739007
47952,LY2109761,CA46,5.502705
47953,Lapatinib,CA46,2.605598
47954,Leflunomide,CA46,3.623878
47955,Lenalidomide,CA46,4.191074
47956,Lestaurtinib,CA46,-0.631987
47957,Linsitinib,CA46,4.110503
47958,Luminespib,CA46,-2.125367
47959,MIRA-1,CA46,2.384342
47960,MK-1775,CA46,0.080901
47961,MK-2206,CA46,1.963401
47962,MK-8776,CA46,2.630089
47963,ML323,CA46,3.375608
47964,MN-64,CA46,5.527223
47965,Methotrexate,CA46,-2.402356
47966,Mirin,CA46,4.398526
47967,Mitoxantrone,CA46,-1.271547
47968,Motesanib,CA46,4.853052
47969,Mycophenolic acid,CA46,0.423205
47970,N-acetyl cysteine,CA46,10.806823
47971,NU7441,CA46,2.029235
47972,NVP-ADW742,CA46,2.235279
47973,Navitoclax,CA46,3.107693
47974,Nelarabine,CA46,6.050411
47975,Nilotinib,CA46,2.603393
47976,Niraparib,CA46,3.805884
47977,Nutlin-3a (-),CA46,4.983386
47978,OF-1,CA46,4.693051
47979,OSI-027,CA46,5.650906
47980,OTX015,CA46,0.930979
47981,Obatoclax Mesylate,CA46,-0.341782
47982,Olaparib,CA46,3.752375
47983,Osimertinib,CA46,1.361708
47984,Oxaliplatin,CA46,3.244428
47985,P22077,CA46,3.530037
47986,PCI-34051,CA46,4.24388
47987,PD0325901,CA46,3.410128
47988,PD173074,CA46,3.56581
47989,PFI3,CA46,5.35967
47990,PLX-4720,CA46,4.530148
47991,POMHEX,CA46,0.058725
47992,PRIMA-1MET,CA46,1.942115
47993,PRT062607,CA46,2.351364
47994,Paclitaxel,CA46,-3.320013
47995,Palbociclib,CA46,2.746303
47996,Pevonedistat,CA46,1.224438
47997,Picolinici-acid,CA46,5.147072
47998,Pictilisib,CA46,0.257273
47999,Podophyllotoxin bromide,CA46,-0.165133
48000,Pyridostatin,CA46,2.273025
48001,RO-3306,CA46,3.665938
48002,RVX-208,CA46,4.466777
48003,Rapamycin,CA46,-5.904488
48004,Refametinib,CA46,4.37358
48005,Remodelin,CA46,4.458367
48006,Ribociclib,CA46,4.099414
48007,Romidepsin,CA46,-5.224682
48008,Rucaparib,CA46,3.226393
48009,Ruxolitinib,CA46,3.597142
48010,SB216763,CA46,5.470456
48011,SB590885,CA46,1.491871
48012,SCH772984,CA46,3.859358
48013,SGC-CBP30,CA46,3.387773
48014,SGC0946,CA46,2.47196
48015,SN-38,CA46,-2.734376
48016,Sabutoclax,CA46,-0.723483
48017,Sapitinib,CA46,3.037882
48018,Savolitinib,CA46,1.697495
48019,Schweinfurthin A,CA46,0.557974
48020,Selumetinib,CA46,4.48396
48021,Sepantronium bromide,CA46,-4.530047
48022,Serdemetan,CA46,3.116192
48023,Staurosporine,CA46,-1.540329
48024,Talazoparib,CA46,3.99296
48025,Tamoxifen,CA46,3.214538
48026,Tanespimycin,CA46,1.278481
48027,Taselisib,CA46,2.192244
48028,Temozolomide,CA46,5.86788
48029,Temsirolimus,CA46,-1.410669
48030,Teniposide,CA46,0.584953
48031,Topotecan,CA46,0.721149
48032,Trametinib,CA46,2.739177
48033,UMI-77,CA46,2.662814
48034,UNC0379,CA46,1.846791
48035,UNC0638,CA46,2.743703
48036,Ulixertinib,CA46,2.398796
48037,Uprosertib,CA46,1.311834
48038,VE-822,CA46,1.720017
48039,VE821,CA46,2.761501
48040,VX-11e,CA46,2.267447
48041,Veliparib,CA46,5.526836
48042,Venetoclax,CA46,2.987751
48043,Vinblastine,CA46,-4.388966
48044,Vincristine,CA46,-2.243578
48045,Vismodegib,CA46,5.291193
48046,Vorinostat,CA46,0.223234
48047,WEHI-539,CA46,5.044711
48048,WIKI4,CA46,3.47025
48049,WZ4003,CA46,4.436489
48050,Wee1 Inhibitor,CA46,1.588604
48051,Wnt-C59,CA46,3.705161
48052,XAV939,CA46,3.901088
48053,YK-4-279,CA46,1.704264
48054,ZM447439,CA46,1.716666
48055,Zoledronate,CA46,3.869716
48056,alpha-lipoic acid,CA46,7.240282
48057,glutathione,CA46,8.47089
48058,5-azacytidine,SH4,2.320762
48059,A-366,SH4,4.867024
48060,ABT737,SH4,4.165319
48061,AGI-5198,SH4,5.627935
48062,AGI-6780,SH4,4.925594
48063,AGK2,SH4,4.093878
48064,AMG-319,SH4,3.984616
48065,AT13148,SH4,2.943793
48066,AZ6102,SH4,1.336242
48067,AZ960,SH4,4.464922
48068,AZD1208,SH4,4.577884
48069,AZD1332,SH4,4.873487
48070,AZD2014,SH4,1.471485
48071,AZD3759,SH4,3.619863
48072,AZD4547,SH4,3.823055
48073,AZD5153,SH4,0.17529
48074,AZD5438,SH4,2.293359
48075,AZD5991,SH4,5.520371
48076,AZD7762,SH4,1.203487
48077,Acetalax,SH4,5.491753
48078,Afatinib,SH4,2.574381
48079,Afuresertib,SH4,4.104866
48080,Alisertib,SH4,4.447434
48081,Alpelisib,SH4,5.364119
48082,Avagacestat,SH4,5.057563
48083,Axitinib,SH4,4.360864
48084,BI-2536,SH4,0.236846
48085,BIBR-1532,SH4,5.073051
48086,BMS-345541,SH4,3.750088
48087,BMS-536924,SH4,2.951853
48088,BMS-754807,SH4,5.80205
48089,Bleomycin,SH4,3.273411
48090,Bleomycin (50 uM),SH4,5.325561
48091,Bosutinib,SH4,2.595178
48092,Bromosporine,SH4,1.980394
48093,Buparlisib,SH4,1.982318
48094,CCT007093,SH4,5.636181
48095,CPI-637,SH4,3.67491
48096,CZC24832,SH4,5.090073
48097,Camptothecin,SH4,-1.980368
48098,Carmustine,SH4,4.965281
48099,Cediranib,SH4,2.802255
48100,Cisplatin,SH4,2.999782
48101,Crizotinib,SH4,2.43399
48102,Cyclophosphamide,SH4,6.006611
48103,Cytarabine,SH4,2.172173
48104,Dabrafenib,SH4,-3.143505
48105,Dacarbazine,SH4,6.13442
48106,Dactinomycin,SH4,-4.142836
48107,Dactolisib,SH4,-2.198604
48108,Dasatinib,SH4,4.817147
48109,Dihydrorotenone,SH4,2.068954
48110,Dinaciclib,SH4,-2.533423
48111,Docetaxel,SH4,-1.160015
48112,Doramapimod,SH4,5.805021
48113,EPZ004777,SH4,5.458767
48114,EPZ5676,SH4,6.442874
48115,Elephantin,SH4,4.388025
48116,Entinostat,SH4,2.448632
48117,Entospletinib,SH4,5.505283
48118,Epirubicin,SH4,-0.827587
48119,Erlotinib,SH4,4.484682
48120,Fludarabine,SH4,5.930734
48121,Foretinib,SH4,1.664923
48122,GDC0810,SH4,5.501819
48123,GNE-317,SH4,0.406585
48124,GSK-LSD1,SH4,3.710249
48125,GSK1904529A,SH4,6.031741
48126,GSK2110183B,SH4,3.955241
48127,GSK2578215A,SH4,5.089474
48128,GSK2606414,SH4,4.060459
48129,GSK2830371,SH4,6.008814
48130,GSK343,SH4,2.910983
48131,GSK591,SH4,4.099448
48132,GW441756,SH4,4.284723
48133,Gallibiscoquinazole,SH4,3.643174
48134,Gefitinib,SH4,3.782301
48135,Gemcitabine,SH4,-1.324479
48136,I-BET-762,SH4,2.397147
48137,I-BRD9,SH4,3.960341
48138,IWP-2,SH4,3.214794
48139,Ibrutinib,SH4,6.018483
48140,Ipatasertib,SH4,4.339669
48141,Irinotecan,SH4,3.427001
48142,JNK Inhibitor VIII,SH4,4.397243
48143,JQ1,SH4,1.051527
48144,KRAS (G12C) Inhibitor-12,SH4,5.298625
48145,L-Oxonoreleagnine,SH4,4.181118
48146,LCL161,SH4,5.985783
48147,LGK974,SH4,5.2522
48148,LJI308,SH4,2.846147
48149,LMP744,SH4,0.176946
48150,LY2109761,SH4,4.722319
48151,Lapatinib,SH4,4.523746
48152,Leflunomide,SH4,5.525376
48153,Lenalidomide,SH4,4.973787
48154,Lestaurtinib,SH4,-1.722939
48155,Linsitinib,SH4,5.627823
48156,Luminespib,SH4,-1.917189
48157,MIRA-1,SH4,5.721678
48158,MK-1775,SH4,1.085271
48159,MK-2206,SH4,5.278473
48160,MK-8776,SH4,3.673745
48161,ML323,SH4,4.726889
48162,MN-64,SH4,4.761478
48163,Methotrexate,SH4,2.502421
48164,Mirin,SH4,5.776742
48165,Mitoxantrone,SH4,1.417872
48166,Motesanib,SH4,6.018583
48167,Mycophenolic acid,SH4,1.076451
48168,N-acetyl cysteine,SH4,10.367585
48169,NU7441,SH4,3.723123
48170,NVP-ADW742,SH4,2.389895
48171,Navitoclax,SH4,4.235395
48172,Nelarabine,SH4,6.584561
48173,Nilotinib,SH4,2.689809
48174,Niraparib,SH4,5.08171
48175,Nutlin-3a (-),SH4,3.546549
48176,OF-1,SH4,5.511943
48177,OSI-027,SH4,1.215782
48178,OTX015,SH4,1.652852
48179,Obatoclax Mesylate,SH4,0.555403
48180,Olaparib,SH4,5.078442
48181,Osimertinib,SH4,3.709528
48182,Oxaliplatin,SH4,3.866285
48183,P22077,SH4,6.018583
48184,PCI-34051,SH4,4.621513
48185,PD0325901,SH4,-4.307948
48186,PD173074,SH4,3.869224
48187,PFI3,SH4,5.270394
48188,PLX-4720,SH4,0.216637
48189,POMHEX,SH4,0.520528
48190,PRIMA-1MET,SH4,3.425672
48191,PRT062607,SH4,2.588042
48192,Paclitaxel,SH4,-2.735946
48193,Palbociclib,SH4,2.789805
48194,Pevonedistat,SH4,0.668103
48195,Picolinici-acid,SH4,5.980512
48196,Pictilisib,SH4,2.633821
48197,Podophyllotoxin bromide,SH4,0.290713
48198,Pyridostatin,SH4,3.333299
48199,RO-3306,SH4,4.463897
48200,RVX-208,SH4,5.435657
48201,Rapamycin,SH4,-3.803932
48202,Refametinib,SH4,-2.724716
48203,Ribociclib,SH4,2.300115
48204,Romidepsin,SH4,-5.81377
48205,Rucaparib,SH4,2.727042
48206,Ruxolitinib,SH4,5.804783
48207,SB216763,SH4,5.768408
48208,SB590885,SH4,1.297636
48209,SCH772984,SH4,-1.765225
48210,SGC-CBP30,SH4,5.161323
48211,SGC0946,SH4,2.613932
48212,SN-38,SH4,-3.413781
48213,Sabutoclax,SH4,1.360811
48214,Sapitinib,SH4,5.930364
48215,Savolitinib,SH4,2.843522
48216,Schweinfurthin A,SH4,2.444593
48217,Selumetinib,SH4,-1.004285
48218,Sepantronium bromide,SH4,-4.115614
48219,Serdemetan,SH4,2.631651
48220,Staurosporine,SH4,-2.502553
48221,TW 37,SH4,2.900358
48222,Talazoparib,SH4,4.677516
48223,Tamoxifen,SH4,5.101978
48224,Tanespimycin,SH4,-1.165963
48225,Taselisib,SH4,4.175784
48226,Temozolomide,SH4,6.709197
48227,Temsirolimus,SH4,0.327679
48228,Teniposide,SH4,1.541878
48229,Topotecan,SH4,1.360874
48230,Trametinib,SH4,-5.998971
48231,UMI-77,SH4,2.006596
48232,UNC0379,SH4,2.377056
48233,UNC0638,SH4,5.150876
48234,Ulixertinib,SH4,-0.006075
48235,Uprosertib,SH4,2.825573
48236,VE-822,SH4,5.183444
48237,VE821,SH4,4.004934
48238,VX-11e,SH4,-0.648502
48239,Veliparib,SH4,5.336966
48240,Venetoclax,SH4,3.1685
48241,Vinblastine,SH4,-2.882548
48242,Vincristine,SH4,0.186087
48243,Vismodegib,SH4,5.463407
48244,Vorinostat,SH4,1.58627
48245,WEHI-539,SH4,4.373066
48246,WIKI4,SH4,4.57321
48247,WZ4003,SH4,1.929314
48248,Wee1 Inhibitor,SH4,1.946174
48249,Wnt-C59,SH4,4.49948
48250,XAV939,SH4,5.148473
48251,YK-4-279,SH4,3.623002
48252,ZM447439,SH4,4.038845
48253,Zoledronate,SH4,4.136127
48254,alpha-lipoic acid,SH4,6.465716
48255,glutathione,SH4,9.774135
48256,5-azacytidine,RERFLCSQ1,3.400675
48257,A-366,RERFLCSQ1,5.885779
48258,ABT737,RERFLCSQ1,2.578252
48259,AGI-5198,RERFLCSQ1,5.229365
48260,AGI-6780,RERFLCSQ1,4.054786
48261,AGK2,RERFLCSQ1,3.154074
48262,AMG-319,RERFLCSQ1,5.551092
48263,AT13148,RERFLCSQ1,5.555829
48264,AZ6102,RERFLCSQ1,1.912637
48265,AZ960,RERFLCSQ1,3.77714
48266,AZD1208,RERFLCSQ1,5.830334
48267,AZD1332,RERFLCSQ1,4.248283
48268,AZD2014,RERFLCSQ1,1.518004
48269,AZD3759,RERFLCSQ1,0.682549
48270,AZD4547,RERFLCSQ1,2.54367
48271,AZD5153,RERFLCSQ1,3.51969
48272,AZD5438,RERFLCSQ1,2.173222
48273,AZD5991,RERFLCSQ1,3.308381
48274,AZD7762,RERFLCSQ1,0.099105
48275,Acetalax,RERFLCSQ1,4.90611
48276,Afatinib,RERFLCSQ1,-0.950875
48277,Afuresertib,RERFLCSQ1,0.247026
48278,Alisertib,RERFLCSQ1,1.682996
48279,Alpelisib,RERFLCSQ1,1.567497
48280,Avagacestat,RERFLCSQ1,5.147388
48281,Axitinib,RERFLCSQ1,3.42941
48282,BI-2536,RERFLCSQ1,-3.151986
48283,BIBR-1532,RERFLCSQ1,5.498633
48284,BMS-345541,RERFLCSQ1,3.699625
48285,BMS-536924,RERFLCSQ1,2.683944
48286,BMS-754807,RERFLCSQ1,1.748843
48287,Bleomycin,RERFLCSQ1,2.363696
48288,Bleomycin (50 uM),RERFLCSQ1,2.5676
48289,Bosutinib,RERFLCSQ1,1.716678
48290,Bromosporine,RERFLCSQ1,3.949826
48291,Buparlisib,RERFLCSQ1,0.858709
48292,CCT007093,RERFLCSQ1,5.255356
48293,CPI-637,RERFLCSQ1,5.931676
48294,CZC24832,RERFLCSQ1,5.515069
48295,Camptothecin,RERFLCSQ1,-0.99455
48296,Carmustine,RERFLCSQ1,6.970692
48297,Cediranib,RERFLCSQ1,1.821701
48298,Cisplatin,RERFLCSQ1,2.376197
48299,Crizotinib,RERFLCSQ1,2.517135
48300,Cyclophosphamide,RERFLCSQ1,5.878808
48301,Cytarabine,RERFLCSQ1,1.085509
48302,Dabrafenib,RERFLCSQ1,5.817327
48303,Dacarbazine,RERFLCSQ1,6.615841
48304,Dactinomycin,RERFLCSQ1,-3.283235
48305,Dactolisib,RERFLCSQ1,-2.353061
48306,Dasatinib,RERFLCSQ1,1.628523
48307,Dihydrorotenone,RERFLCSQ1,2.226329
48308,Dinaciclib,RERFLCSQ1,-2.038384
48309,Docetaxel,RERFLCSQ1,-4.798918
48310,Doramapimod,RERFLCSQ1,5.877983
48311,EPZ004777,RERFLCSQ1,5.87594
48312,EPZ5676,RERFLCSQ1,6.246232
48313,Elephantin,RERFLCSQ1,6.237337
48314,Entinostat,RERFLCSQ1,2.649934
48315,Entospletinib,RERFLCSQ1,3.98381
48316,Epirubicin,RERFLCSQ1,-0.180511
48317,Erlotinib,RERFLCSQ1,0.556387
48318,Fludarabine,RERFLCSQ1,6.416309
48319,Foretinib,RERFLCSQ1,1.695697
48320,GDC0810,RERFLCSQ1,5.932816
48321,GNE-317,RERFLCSQ1,-0.342122
48322,GSK-LSD1,RERFLCSQ1,3.617643
48323,GSK1904529A,RERFLCSQ1,5.122826
48324,GSK2110183B,RERFLCSQ1,0.564835
48325,GSK2578215A,RERFLCSQ1,5.866378
48326,GSK2606414,RERFLCSQ1,3.233232
48327,GSK2830371,RERFLCSQ1,4.860139
48328,GSK343,RERFLCSQ1,3.820276
48329,GSK591,RERFLCSQ1,4.01113
48330,GW441756,RERFLCSQ1,4.012145
48331,Gallibiscoquinazole,RERFLCSQ1,3.109235
48332,Gefitinib,RERFLCSQ1,0.354595
48333,Gemcitabine,RERFLCSQ1,-1.270373
48334,I-BET-762,RERFLCSQ1,5.696926
48335,I-BRD9,RERFLCSQ1,4.125684
48336,IWP-2,RERFLCSQ1,3.578852
48337,Ibrutinib,RERFLCSQ1,2.761284
48338,Ipatasertib,RERFLCSQ1,1.191172
48339,Irinotecan,RERFLCSQ1,3.420275
48340,JNK Inhibitor VIII,RERFLCSQ1,5.587307
48341,JQ1,RERFLCSQ1,1.472571
48342,KRAS (G12C) Inhibitor-12,RERFLCSQ1,4.632554
48343,L-Oxonoreleagnine,RERFLCSQ1,4.449127
48344,LCL161,RERFLCSQ1,3.748518
48345,LGK974,RERFLCSQ1,5.08144
48346,LJI308,RERFLCSQ1,5.93025
48347,LMP744,RERFLCSQ1,1.059859
48348,LY2109761,RERFLCSQ1,5.837341
48349,Lapatinib,RERFLCSQ1,0.92254
48350,Leflunomide,RERFLCSQ1,5.847153
48351,Lenalidomide,RERFLCSQ1,5.88299
48352,Lestaurtinib,RERFLCSQ1,1.233787
48353,Linsitinib,RERFLCSQ1,4.712139
48354,Luminespib,RERFLCSQ1,0.734075
48355,MIRA-1,RERFLCSQ1,5.970787
48356,MK-1775,RERFLCSQ1,-0.023904
48357,MK-2206,RERFLCSQ1,1.444058
48358,MK-8776,RERFLCSQ1,2.226461
48359,ML323,RERFLCSQ1,5.675728
48360,MN-64,RERFLCSQ1,4.936967
48361,Methotrexate,RERFLCSQ1,0.510776
48362,Mirin,RERFLCSQ1,4.90794
48363,Mitoxantrone,RERFLCSQ1,1.228985
48364,Motesanib,RERFLCSQ1,5.254758
48365,Mycophenolic acid,RERFLCSQ1,1.383353
48366,N-acetyl cysteine,RERFLCSQ1,10.957976
48367,NU7441,RERFLCSQ1,1.932448
48368,NVP-ADW742,RERFLCSQ1,2.063317
48369,Navitoclax,RERFLCSQ1,3.025047
48370,Nelarabine,RERFLCSQ1,6.54061
48371,Nilotinib,RERFLCSQ1,4.537594
48372,Niraparib,RERFLCSQ1,4.881429
48373,Nutlin-3a (-),RERFLCSQ1,4.73155
48374,OF-1,RERFLCSQ1,4.29717
48375,OSI-027,RERFLCSQ1,3.742476
48376,OTX015,RERFLCSQ1,3.386668
48377,Obatoclax Mesylate,RERFLCSQ1,0.202091
48378,Olaparib,RERFLCSQ1,4.994994
48379,Osimertinib,RERFLCSQ1,-0.187819
48380,Oxaliplatin,RERFLCSQ1,4.712497
48381,P22077,RERFLCSQ1,5.907444
48382,PCI-34051,RERFLCSQ1,5.312894
48383,PD0325901,RERFLCSQ1,0.167337
48384,PD173074,RERFLCSQ1,2.478187
48385,PFI3,RERFLCSQ1,5.095948
48386,PLX-4720,RERFLCSQ1,5.086996
48387,POMHEX,RERFLCSQ1,3.029809
48388,PRIMA-1MET,RERFLCSQ1,6.074301
48389,PRT062607,RERFLCSQ1,4.564106
48390,Paclitaxel,RERFLCSQ1,-3.293134
48391,Palbociclib,RERFLCSQ1,2.131303
48392,Pevonedistat,RERFLCSQ1,-0.682818
48393,Picolinici-acid,RERFLCSQ1,4.781771
48394,Pictilisib,RERFLCSQ1,0.416347
48395,Podophyllotoxin bromide,RERFLCSQ1,0.290561
48396,Pyridostatin,RERFLCSQ1,2.599746
48397,RO-3306,RERFLCSQ1,2.871785
48398,RVX-208,RERFLCSQ1,5.676096
48399,Rapamycin,RERFLCSQ1,-3.416776
48400,Refametinib,RERFLCSQ1,1.411019
48401,Remodelin,RERFLCSQ1,5.790145
48402,Ribociclib,RERFLCSQ1,2.816077
48403,Romidepsin,RERFLCSQ1,-3.937483
48404,Rucaparib,RERFLCSQ1,5.242131
48405,Ruxolitinib,RERFLCSQ1,5.344052
48406,SB216763,RERFLCSQ1,5.73458
48407,SB590885,RERFLCSQ1,5.24396
48408,SCH772984,RERFLCSQ1,0.980463
48409,SGC-CBP30,RERFLCSQ1,5.228329
48410,SGC0946,RERFLCSQ1,2.645602
48411,SN-38,RERFLCSQ1,3.526117
48412,Sabutoclax,RERFLCSQ1,0.753574
48413,Sapitinib,RERFLCSQ1,-0.267702
48414,Savolitinib,RERFLCSQ1,3.06928
48415,Schweinfurthin A,RERFLCSQ1,3.460539
48416,Selumetinib,RERFLCSQ1,3.005874
48417,Sepantronium bromide,RERFLCSQ1,-1.60533
48418,Serdemetan,RERFLCSQ1,3.167339
48419,Staurosporine,RERFLCSQ1,-2.081987
48420,Talazoparib,RERFLCSQ1,3.29537
48421,Tamoxifen,RERFLCSQ1,3.832875
48422,Tanespimycin,RERFLCSQ1,-1.807295
48423,Taselisib,RERFLCSQ1,-1.254731
48424,Temozolomide,RERFLCSQ1,6.555498
48425,Temsirolimus,RERFLCSQ1,-0.142681
48426,Teniposide,RERFLCSQ1,2.697283
48427,Topotecan,RERFLCSQ1,0.655926
48428,Trametinib,RERFLCSQ1,-2.38205
48429,UMI-77,RERFLCSQ1,5.148796
48430,UNC0379,RERFLCSQ1,2.929813
48431,UNC0638,RERFLCSQ1,3.439019
48432,Ulixertinib,RERFLCSQ1,1.469542
48433,Uprosertib,RERFLCSQ1,0.306266
48434,VE-822,RERFLCSQ1,1.968383
48435,VE821,RERFLCSQ1,5.551488
48436,VX-11e,RERFLCSQ1,1.472021
48437,Veliparib,RERFLCSQ1,5.843134
48438,Venetoclax,RERFLCSQ1,4.27853
48439,Vinblastine,RERFLCSQ1,-3.824411
48440,Vincristine,RERFLCSQ1,-0.629232
48441,Vismodegib,RERFLCSQ1,5.673349
48442,Vorinostat,RERFLCSQ1,2.167727
48443,WEHI-539,RERFLCSQ1,6.007125
48444,WIKI4,RERFLCSQ1,4.432891
48445,WZ4003,RERFLCSQ1,3.178065
48446,Wee1 Inhibitor,RERFLCSQ1,2.201841
48447,Wnt-C59,RERFLCSQ1,4.864511
48448,XAV939,RERFLCSQ1,5.287106
48449,YK-4-279,RERFLCSQ1,3.224404
48450,ZM447439,RERFLCSQ1,2.553715
48451,Zoledronate,RERFLCSQ1,3.896619
48452,alpha-lipoic acid,RERFLCSQ1,6.770624
48453,glutathione,RERFLCSQ1,10.100229
48454,5-azacytidine,OVKATE,7.72494
48455,A-366,OVKATE,7.897868
48456,ABT737,OVKATE,3.58418
48457,AGI-5198,OVKATE,7.070933
48458,AGK2,OVKATE,6.990793
48459,AMG-319,OVKATE,6.998612
48460,AT13148,OVKATE,8.221661
48461,AZ6102,OVKATE,6.601369
48462,AZD3759,OVKATE,3.802467
48463,AZD4547,OVKATE,4.932481
48464,AZD7762,OVKATE,2.246246
48465,Afatinib,OVKATE,3.228514
48466,Afuresertib,OVKATE,6.411946
48467,Alisertib,OVKATE,5.687345
48468,Alpelisib,OVKATE,6.215592
48469,Avagacestat,OVKATE,8.83299
48470,Axitinib,OVKATE,7.122439
48471,BI-2536,OVKATE,6.104767
48472,BIBR-1532,OVKATE,7.772452
48473,BMS-536924,OVKATE,3.733871
48474,BMS-754807,OVKATE,5.514653
48475,Bleomycin (50 uM),OVKATE,9.756156
48476,Bosutinib,OVKATE,5.679707
48477,Buparlisib,OVKATE,3.283201
48478,CCT007093,OVKATE,8.304481
48479,CPI-637,OVKATE,7.282431
48480,Camptothecin,OVKATE,2.735539
48481,Cediranib,OVKATE,3.837051
48482,Cisplatin,OVKATE,7.530301
48483,Crizotinib,OVKATE,7.0759
48484,Cyclophosphamide,OVKATE,8.385403
48485,Cytarabine,OVKATE,5.068974
48486,Dabrafenib,OVKATE,7.550782
48487,Dactinomycin,OVKATE,1.165
48488,Dactolisib,OVKATE,1.508917
48489,Dasatinib,OVKATE,2.370361
48490,Docetaxel,OVKATE,-0.746858
48491,Doramapimod,OVKATE,8.079461
48492,EPZ004777,OVKATE,7.072706
48493,EPZ5676,OVKATE,8.725669
48494,Epirubicin,OVKATE,3.265234
48495,Erlotinib,OVKATE,2.994958
48496,Foretinib,OVKATE,2.16841
48497,GDC0810,OVKATE,8.665248
48498,GNE-317,OVKATE,2.651755
48499,GSK1904529A,OVKATE,6.041624
48500,GSK2578215A,OVKATE,8.258958
48501,GSK2830371,OVKATE,8.227196
48502,GSK343,OVKATE,5.984358
48503,GSK591,OVKATE,8.029316
48504,GW441756,OVKATE,6.119688
48505,Gefitinib,OVKATE,4.410176
48506,Gemcitabine,OVKATE,6.713987
48507,I-BRD9,OVKATE,6.756609
48508,Ipatasertib,OVKATE,5.651713
48509,Irinotecan,OVKATE,5.407955
48510,JNK Inhibitor VIII,OVKATE,6.939484
48511,JQ1,OVKATE,4.647004
48512,LGK974,OVKATE,7.660211
48513,LJI308,OVKATE,7.880416
48514,Lapatinib,OVKATE,5.253387
48515,Lenalidomide,OVKATE,7.641362
48516,Lestaurtinib,OVKATE,4.757048
48517,Linsitinib,OVKATE,7.095122
48518,Luminespib,OVKATE,1.035669
48519,MIRA-1,OVKATE,8.736202
48520,MK-1775,OVKATE,4.032596
48521,MK-2206,OVKATE,4.221685
48522,MK-8776,OVKATE,7.398223
48523,Methotrexate,OVKATE,3.216738
48524,Motesanib,OVKATE,8.227196
48525,Mycophenolic acid,OVKATE,6.29902
48526,N-acetyl cysteine,OVKATE,10.774847
48527,NU7441,OVKATE,7.000364
48528,NVP-ADW742,OVKATE,5.815695
48529,Navitoclax,OVKATE,3.685166
48530,Nilotinib,OVKATE,5.590424
48531,Nutlin-3a (-),OVKATE,8.522185
48532,OSI-027,OVKATE,5.01478
48533,Obatoclax Mesylate,OVKATE,4.456305
48534,Olaparib,OVKATE,7.795688
48535,Osimertinib,OVKATE,1.959554
48536,Oxaliplatin,OVKATE,8.475049
48537,P22077,OVKATE,8.700549
48538,PD0325901,OVKATE,3.856864
48539,PD173074,OVKATE,5.150235
48540,PLX-4720,OVKATE,7.29406
48541,POMHEX,OVKATE,1.814572
48542,Paclitaxel,OVKATE,2.98122
48543,Palbociclib,OVKATE,6.029671
48544,Pevonedistat,OVKATE,8.355568
48545,Pictilisib,OVKATE,4.049802
48546,Pyridostatin,OVKATE,6.154107
48547,RO-3306,OVKATE,7.916588
48548,Rapamycin,OVKATE,2.710461
48549,Refametinib,OVKATE,5.624066
48550,Ribociclib,OVKATE,5.909052
48551,Rucaparib,OVKATE,7.526
48552,SB216763,OVKATE,7.650485
48553,SB590885,OVKATE,7.381998
48554,SCH772984,OVKATE,5.6137
48555,SGC0946,OVKATE,2.576432
48556,SN-38,OVKATE,5.977265
48557,Sapitinib,OVKATE,4.943189
48558,Savolitinib,OVKATE,6.011269
48559,Selumetinib,OVKATE,6.868486
48560,Sepantronium bromide,OVKATE,-1.825736
48561,Serdemetan,OVKATE,8.227196
48562,Staurosporine,OVKATE,-1.169748
48563,TW 37,OVKATE,7.309051
48564,Talazoparib,OVKATE,8.122861
48565,Tamoxifen,OVKATE,7.187455
48566,Tanespimycin,OVKATE,2.37662
48567,Taselisib,OVKATE,3.308773
48568,Temozolomide,OVKATE,9.543092
48569,Temsirolimus,OVKATE,5.533965
48570,Trametinib,OVKATE,2.792331
48571,UMI-77,OVKATE,3.191562
48572,UNC0379,OVKATE,8.204082
48573,UNC0638,OVKATE,7.005124
48574,Ulixertinib,OVKATE,5.611754
48575,Uprosertib,OVKATE,7.524601
48576,VE821,OVKATE,7.886127
48577,VX-11e,OVKATE,6.759624
